# Time (hours) 	 Flux Target 	 Flux Comp1 	 Flux Comp2 	 Flux Comp3 	 Flux Comp4 	 Flux Comp5 	 Flux Comp6 	 Flux Comp7 	 Flux Comp8 	 Flux Comp9 
-0.5518751618	0.0948352051	0.0968362226	0.0969168828	0.0972472027	0.0963422226	0.0967504511	0.0968981891	0.0967775092	0.0972077350	0.0966885221
-0.5114711214	0.0953534252	0.0972407761	0.0971123294	0.0975632817	0.0970968712	0.0973072533	0.0971250593	0.0970692390	0.0978615689	0.0971235440
-0.4710670810	0.0958240199	0.0976884240	0.0978174111	0.0980067380	0.0974065761	0.0976961852	0.0974873646	0.0977129184	0.0981198934	0.0976933370
-0.4306630406	0.0962505547	0.0982025615	0.0980386088	0.0982861923	0.0978996476	0.0980224870	0.0979982123	0.0982115560	0.0986253029	0.0979776221
-0.3902590002	0.0966237789	0.0985496306	0.0984766101	0.0985639749	0.0982797654	0.0983770100	0.0983475531	0.0986285963	0.0987128996	0.0984893775
-0.3498549598	0.0966705123	0.0988799715	0.0986211743	0.0988965646	0.0984713741	0.0988609177	0.0989626533	0.0989173315	0.0993972633	0.0988160297
-0.3094509194	0.0968185200	0.0990125738	0.0989621909	0.0991537246	0.0990308349	0.0986514278	0.0990091407	0.0990960023	0.0994663971	0.0989315159
-0.2690468790	0.0970421540	0.0991684167	0.0992751516	0.0995973683	0.0991908028	0.0988279953	0.0994562224	0.0992232115	0.0995370980	0.0992503141
-0.2286428386	0.0972645244	0.0993961615	0.0991483587	0.0998655365	0.0992210844	0.0992663288	0.0994386963	0.0996737752	0.0997817232	0.0995454279
-0.1882387982	0.0975307156	0.0996725410	0.0993006691	0.1000727856	0.0994075356	0.0995210832	0.0997457358	0.0997848043	0.1001222533	0.0996313372
-0.1478347578	0.0977655178	0.0996418314	0.0995180257	0.0998181356	0.0994662153	0.0997509845	0.0999874536	0.0998215186	0.1001658797	0.0997119700
-0.1074307174	0.0981645901	0.0997254653	0.0996673379	0.1000176887	0.0996450822	0.0997124293	0.1000019634	0.1001206043	0.1004488988	0.1001098184
-0.0670266770	0.0978556920	0.0998302683	0.0996958626	0.1000572308	0.0997874103	0.0999360289	0.1000933577	0.1000097867	0.1002952680	0.1000154253
-0.0266226366	0.0981753653	0.1000357016	0.0996820045	0.1001107386	0.0996133649	0.0996854122	0.1002560901	0.1000507439	0.1004621928	0.1000477256
0.0137814038	0.0979906029	0.0999411916	0.0998982275	0.1000582537	0.0998573214	0.0998712116	0.1002240628	0.1000020806	0.1003280870	0.0999001767
0.0541854443	0.0980583695	0.0996609985	0.0999045145	0.1000753578	0.0996926778	0.0999137733	0.1002805255	0.1000598569	0.1003514747	0.0997834295
0.0945894847	0.0979680622	0.0998561225	0.1000864187	0.1003068229	0.0997562626	0.0997520155	0.0999786718	0.1000460587	0.1002590313	0.0997839679
0.1349935251	0.0977263508	0.0993380915	0.0997276409	0.1001489353	0.0995736533	0.0999079675	0.1001749313	0.0999405807	0.1001955437	0.0997412089
0.1753975655	0.0975774270	0.0995423707	0.0997966668	0.1000113257	0.0998062237	0.0996545786	0.0998827513	0.0998323166	0.1000611780	0.0996698026
0.2158016059	0.0973253736	0.0991600383	0.0994850853	0.0998206248	0.0994793283	0.0996572802	0.0995026000	0.0997320214	0.0999931317	0.0995290169
0.2562056463	0.0972337646	0.0990794663	0.0993113364	0.0997433692	0.0991059681	0.0993104125	0.0994672797	0.0995741380	0.0997047286	0.0995138015
0.2966096867	0.0971054967	0.0990396330	0.0991560472	0.0993334901	0.0990149340	0.0990878954	0.0988491065	0.0991706687	0.0993308095	0.0991555390
0.3370137271	0.0966068797	0.0988020420	0.0988946040	0.0990351103	0.0987814917	0.0989477166	0.0987441563	0.0990490102	0.0993789178	0.0987189440
0.3774177675	0.0961294684	0.0984094720	0.0984770371	0.0988905671	0.0984983729	0.0986978386	0.0985778463	0.0985725684	0.0990250848	0.0985080137
0.4178218079	0.0961530676	0.0980474819	0.0980374099	0.0985066491	0.0983068601	0.0984682370	0.0983280485	0.0982671009	0.0986549606	0.0981793724
0.4582258483	0.0956528495	0.0977273248	0.0978627957	0.0981891539	0.0978325533	0.0980884247	0.0979614524	0.0978318696	0.0982607921	0.0976485094
0.4986298887	0.0953855286	0.0973272444	0.0972862290	0.0976768462	0.0976522979	0.0977257455	0.0977250458	0.0973047594	0.0980086948	0.0974734135
0.5390339291	0.0950206962	0.0969469486	0.0969293484	0.0972077682	0.0969660396	0.0971679275	0.0972515733	0.0972286253	0.0974800767	0.0968831170
0.5794379695	0.0945800724	0.0965366246	0.0966151294	0.0967028844	0.0964051851	0.0967916664	0.0967841632	0.0970324545	0.0971483108	0.0962671266
0.6198420099	0.0942245559	0.0961920741	0.0962389344	0.0961088466	0.0961801953	0.0963799916	0.0962041690	0.0964762919	0.0965742400	0.0959418532
0.6602460503	0.0937580258	0.0954213016	0.0956364636	0.0960051139	0.0953900271	0.0958505977	0.0955607754	0.0960112219	0.0961899251	0.0954224092
0.7006500907	0.0932705638	0.0949302520	0.0952314650	0.0954126642	0.0951163411	0.0952731091	0.0948107054	0.0950627367	0.0954824007	0.0951882495
0.7410541311	0.0932412532	0.0943320736	0.0946500454	0.0947926022	0.0945866520	0.0947581902	0.0943614686	0.0947043240	0.0947418325	0.0945684724
0.7814581715	0.0928368159	0.0937623673	0.0940813971	0.0942274425	0.0938997068	0.0939848921	0.0938407051	0.0941129147	0.0942874490	0.0938059151
0.8218622119	0.0923500772	0.0931823114	0.0932488219	0.0935498235	0.0934318645	0.0933287258	0.0931369839	0.0933025581	0.0936065493	0.0932857015
0.8622662523	0.0921440497	0.0924596990	0.0925429799	0.0928550448	0.0926563273	0.0927222344	0.0923544012	0.0926842710	0.0929594736	0.0925920629
0.9026702927	0.0914710676	0.0919692739	0.0918277544	0.0921162421	0.0918576621	0.0917091969	0.0917847382	0.0921115222	0.0921264841	0.0918209694
0.9430743331	0.0908805926	0.0907380767	0.0907107963	0.0913620566	0.0908744294	0.0910991459	0.0912501426	0.0912557677	0.0912131749	0.0911206665
0.9834783735	0.0904172620	0.0901411159	0.0901197580	0.0906912899	0.0900804621	0.0903502718	0.0902868844	0.0905418817	0.0905552699	0.0903710348
1.0238824140	0.0895587460	0.0895733040	0.0892424606	0.0900063457	0.0896321761	0.0894455514	0.0895450154	0.0895800311	0.0897221799	0.0896254328
1.0642864544	0.0885824977	0.0884034233	0.0884454976	0.0891463556	0.0887072080	0.0884722117	0.0886996298	0.0886655958	0.0889550304	0.0887588780
1.1046904948	0.0876401017	0.0876306340	0.0876174507	0.0880550257	0.0875875048	0.0877834036	0.0878854467	0.0879943271	0.0881893765	0.0878023172
1.1450945352	0.0868902602	0.0868174233	0.0867476645	0.0872535470	0.0868073311	0.0868968497	0.0868748947	0.0868270118	0.0870371751	0.0869733230
1.1854985756	0.0859100216	0.0858175699	0.0855966275	0.0866113846	0.0860025844	0.0859893424	0.0861224777	0.0859979161	0.0863077188	0.0858972848
1.2259026160	0.0850049464	0.0847868309	0.0847349987	0.0853931600	0.0848267773	0.0852186879	0.0847432995	0.0847127913	0.0851991624	0.0850515059
1.2663066564	0.0838815808	0.0840916622	0.0838104365	0.0843345296	0.0839323766	0.0837769841	0.0838885400	0.0838402814	0.0840515604	0.0840429295
1.3067106968	0.0828561622	0.0829759498	0.0827036303	0.0832347963	0.0831710391	0.0830018064	0.0830757120	0.0828720668	0.0829845621	0.0829468107
1.3471147372	0.0816323210	0.0818854422	0.0815897426	0.0820858250	0.0820457345	0.0817746875	0.0817987325	0.0818826792	0.0819369517	0.0817115927
1.3875187776	0.0804482555	0.0809077459	0.0805750668	0.0810869881	0.0808802108	0.0806674136	0.0807603914	0.0807086474	0.0807455781	0.0807053310
1.4279228180	0.0794681981	0.0797624062	0.0795683151	0.0800505947	0.0795585095	0.0796448577	0.0796316049	0.0794833316	0.0795377272	0.0796186374
1.4683268584	0.0782368725	0.0786406265	0.0783139771	0.0788072950	0.0784205567	0.0783324903	0.0787826555	0.0783672388	0.0784523273	0.0782783793
1.5087308988	0.0771065861	0.0775334653	0.0771077391	0.0775851414	0.0772105231	0.0772974604	0.0773375432	0.0771236962	0.0773078431	0.0770313178
1.5491349392	0.0759596397	0.0763746125	0.0759661989	0.0763245560	0.0760619691	0.0759064481	0.0762406905	0.0758977608	0.0761092652	0.0760472650
1.5895389796	0.0748954034	0.0749981343	0.0745228035	0.0748778834	0.0747593344	0.0746182739	0.0749849304	0.0744992624	0.0750750269	0.0747024529
1.6299430200	0.0733963035	0.0737483995	0.0733754174	0.0738355510	0.0732500336	0.0732536312	0.0734617711	0.0734060225	0.0736162695	0.0735401735
1.6703470604	0.0721997373	0.0723208802	0.0721474123	0.0725141939	0.0719426656	0.0719588124	0.0723388542	0.0719569396	0.0721963594	0.0718602980
1.7107511008	0.0708589985	0.0707650351	0.0705706507	0.0713285849	0.0707406018	0.0708159256	0.0708519842	0.0706762507	0.0708790880	0.0707233858
1.7511551412	0.0694029560	0.0693981253	0.0692159075	0.0696536116	0.0692260952	0.0694037429	0.0695509308	0.0692589952	0.0692033404	0.0691371749
1.7915591816	0.0677438044	0.0679139385	0.0679353772	0.0685140485	0.0677850367	0.0678430236	0.0682391429	0.0679170713	0.0680915758	0.0677222076
1.8319632220	0.0661871698	0.0664342825	0.0662043378	0.0668004183	0.0666092855	0.0662831731	0.0664657744	0.0665154829	0.0662984414	0.0664105153
1.8723672624	0.0646812723	0.0650069602	0.0649191038	0.0655005927	0.0652294888	0.0649903000	0.0649762634	0.0648168808	0.0649282191	0.0649114214
1.9127713028	0.0631029087	0.0635903608	0.0633678045	0.0639072441	0.0632875989	0.0635565442	0.0632822415	0.0631698520	0.0633980856	0.0634361665
