# Time (hours) 	 Flux Target 	 Flux Comp1 	 Flux Comp2 	 Flux Comp3 	 Flux Comp4 	 Flux Comp5 	 Flux Comp6 	 Flux Comp7 	 Flux Comp8 	 Flux Comp9 
-1.4477383892	0.0790132608	0.0784813695	0.0789693291	0.0790063285	0.0790944047	0.0791214072	0.0790818282	0.0791883229	0.0785807334	0.0789190646
-1.4073343488	0.0800123189	0.0794433512	0.0799792227	0.0799150834	0.0802330596	0.0801015760	0.0802909777	0.0805854301	0.0795376651	0.0798456099
-1.3669303084	0.0810775874	0.0806780276	0.0806966933	0.0807198176	0.0812632643	0.0809754348	0.0813194070	0.0811636107	0.0806075428	0.0809568992
-1.3265262680	0.0818934107	0.0813697719	0.0816836375	0.0816874580	0.0818072981	0.0816704131	0.0819568397	0.0821743296	0.0811893249	0.0813974788
-1.2861222276	0.0822360090	0.0816717126	0.0822603477	0.0822333006	0.0823215952	0.0821923119	0.0822967626	0.0827279049	0.0819308919	0.0820650738
-1.2457181872	0.0822616075	0.0818480569	0.0822254436	0.0823191952	0.0824229119	0.0822058600	0.0824566406	0.0827598065	0.0821163365	0.0821303000
-1.2053141468	0.0821426814	0.0817883794	0.0820788713	0.0822836825	0.0823918547	0.0820112846	0.0822122926	0.0824831837	0.0819158399	0.0821226139
-1.1649101064	0.0816910540	0.0814915362	0.0817991933	0.0816828164	0.0819324644	0.0815591865	0.0817231506	0.0820374183	0.0814563141	0.0816311724
-1.1245060659	0.0812792825	0.0809160009	0.0809798031	0.0812689392	0.0814311592	0.0813537942	0.0811274654	0.0814979666	0.0807979515	0.0810356707
-1.0841020255	0.0808836486	0.0804648788	0.0803921062	0.0808987028	0.0809135624	0.0806442736	0.0808617851	0.0810962174	0.0803055914	0.0804087815
-1.0436979851	0.0806922520	0.0802885265	0.0805254056	0.0806949864	0.0809444342	0.0805795709	0.0808258710	0.0811153990	0.0800656785	0.0803707148
-1.0032939447	0.0809952951	0.0806768401	0.0807132054	0.0810209014	0.0813896128	0.0809188951	0.0811550025	0.0814628207	0.0806332353	0.0808408092
-0.9628899043	0.0818430151	0.0819873276	0.0815518849	0.0820045610	0.0822619145	0.0817692857	0.0821144014	0.0821368852	0.0815158348	0.0817781207
-0.9224858639	0.0832658847	0.0831718859	0.0832125063	0.0836646678	0.0837595835	0.0835862311	0.0836652638	0.0837322792	0.0830427614	0.0833938136
-0.8820818235	0.0853085322	0.0853063042	0.0851959865	0.0855549959	0.0855273692	0.0853755457	0.0854249296	0.0857558538	0.0852730756	0.0852962929
-0.8416777831	0.0868951205	0.0875570762	0.0871606253	0.0875548501	0.0880756742	0.0876150246	0.0876602463	0.0877238259	0.0871879161	0.0874220322
-0.8012737427	0.0888390760	0.0895447827	0.0893619303	0.0898077370	0.0900473479	0.0899329830	0.0897537469	0.0900355709	0.0892804652	0.0892207770
-0.7608697023	0.0904058186	0.0912639164	0.0914459244	0.0917652568	0.0920512544	0.0914299221	0.0916231858	0.0921093560	0.0911264107	0.0914375665
-0.7204656619	0.0918031522	0.0928601333	0.0928943787	0.0932830535	0.0934853186	0.0934101158	0.0932287937	0.0936398319	0.0928411313	0.0931023200
-0.6800616215	0.0928149086	0.0943806063	0.0942164991	0.0944923841	0.0945870467	0.0944973832	0.0945589694	0.0948469998	0.0940620740	0.0940955134
-0.6396575811	0.0935274391	0.0950244534	0.0950566659	0.0954994794	0.0954129089	0.0954559100	0.0955451534	0.0957377733	0.0951069610	0.0954234275
-0.5992535407	0.0943684692	0.0960319320	0.0960836226	0.0962056487	0.0964474381	0.0964636215	0.0962744872	0.0966293114	0.0958319622	0.0959426488
-0.5588495003	0.0949667046	0.0964111681	0.0966258284	0.0966084115	0.0968735923	0.0971124118	0.0970248572	0.0968266124	0.0963855795	0.0968311770
-0.5184454599	0.0954652177	0.0969368756	0.0973376171	0.0970566452	0.0973864115	0.0975353491	0.0972849847	0.0976139710	0.0969493466	0.0971349871
-0.4780414195	0.0960861672	0.0974108816	0.0976172669	0.0975450676	0.0977916116	0.0979602812	0.0978025623	0.0979055378	0.0974647611	0.0976373598
-0.4376373791	0.0962185655	0.0978641379	0.0981210292	0.0979664177	0.0981080638	0.0982960000	0.0985033713	0.0986583555	0.0977687018	0.0979376726
-0.3972333387	0.0964975103	0.0981534508	0.0985633867	0.0981868254	0.0987268739	0.0986790003	0.0984476716	0.0987809667	0.0981914907	0.0983684644
-0.3568292983	0.0967761109	0.0987335990	0.0987665664	0.0988013636	0.0990215259	0.0988344853	0.0987571086	0.0989798592	0.0984284260	0.0986837394
-0.3164252579	0.0968887776	0.0988852801	0.0993180223	0.0989176892	0.0990052304	0.0991287211	0.0990146623	0.0994055703	0.0987743923	0.0991685842
-0.2760212175	0.0971793149	0.0990741869	0.0993204791	0.0990919842	0.0993225355	0.0992356909	0.0992880112	0.0997532226	0.0991456442	0.0994403984
-0.2356171771	0.0972613009	0.0993514777	0.0996381105	0.0993227714	0.0996396806	0.0993737787	0.0993343045	0.0999228407	0.0990723497	0.0995558711
-0.1952131367	0.0974832120	0.0993664870	0.0999010616	0.0994100917	0.0998572011	0.0995845645	0.0996222132	0.0996683993	0.0993081343	0.0996565544
-0.1548090963	0.0977020922	0.0996637908	0.1000448196	0.0996290671	0.0998180532	0.0997192318	0.0996210372	0.0999099416	0.0995312857	0.0998666351
-0.1144050558	0.0976495686	0.0996178675	0.0999722087	0.0995950413	0.1002184057	0.0997294735	0.0996048816	0.0999579096	0.0996267316	0.0998126670
-0.0740010154	0.0978700339	0.0998580082	0.1002018508	0.0998628576	0.1001847227	0.0997401371	0.0997806706	0.1002461004	0.0996883148	0.0999090619
-0.0335969750	0.0975660866	0.0999026933	0.0999367218	0.0996868397	0.1003746922	0.0999142597	0.0999450197	0.1001338352	0.0999810973	0.0999400984
0.0068070654	0.0978900343	0.0998919945	0.1001587938	0.0997252492	0.1001602827	0.0998983358	0.0996866072	0.1002259678	0.0994835902	0.0998130469
0.0472111058	0.0978178466	0.0996168237	0.1002832155	0.0998736082	0.1000933070	0.0998787134	0.0999578279	0.1004073874	0.0996618310	0.0999775637
0.0876151462	0.0978520695	0.0996014980	0.0998397096	0.0997214310	0.1001004370	0.0998793540	0.0998879607	0.1002557003	0.0998485281	0.0997366810
0.1280191866	0.0978041209	0.0997729243	0.0997755981	0.0997133089	0.1000083598	0.0997410333	0.0997518877	0.0998857585	0.0995326771	0.0995750903
0.1684232270	0.0975216028	0.0997562385	0.0996836929	0.0996040763	0.0997271059	0.0997986194	0.0995985923	0.0998545961	0.0996524352	0.0995893046
0.2088272674	0.0974366381	0.0993316178	0.0994337708	0.0993759047	0.0995638751	0.0994946450	0.0993586766	0.0996039476	0.0994320023	0.0994045872
0.2492313078	0.0974090619	0.0991494175	0.0993072248	0.0991157217	0.0994460495	0.0993276123	0.0992366938	0.0994187576	0.0990184696	0.0991803391
0.2896353482	0.0972126018	0.0988361225	0.0990151317	0.0990039201	0.0993038180	0.0989680058	0.0994350723	0.0991835022	0.0991178519	0.0988274413
0.3300393886	0.0966325917	0.0985956223	0.0989016795	0.0987574634	0.0992236077	0.0989015033	0.0989535505	0.0990443061	0.0987837875	0.0985055260
0.3704434290	0.0967029112	0.0984148091	0.0985324858	0.0983543832	0.0987848385	0.0985207000	0.0984937499	0.0989371569	0.0985702967	0.0981834106
0.4108474694	0.0962826904	0.0983405538	0.0982657085	0.0979686618	0.0988328990	0.0982227326	0.0983032981	0.0986728201	0.0982960268	0.0980445512
0.4512515098	0.0959823134	0.0978589807	0.0977879625	0.0976875581	0.0983169958	0.0979753655	0.0982998046	0.0980133731	0.0978506726	0.0977674688
0.4916555502	0.0958058697	0.0972222402	0.0973670993	0.0971871811	0.0980970159	0.0976741759	0.0975096865	0.0980287967	0.0976349863	0.0974145028
0.5320595906	0.0955411253	0.0969393510	0.0968632677	0.0968755705	0.0974492905	0.0973005509	0.0972529272	0.0974789163	0.0971640228	0.0967804299
0.5724636310	0.0950986905	0.0964164268	0.0964948224	0.0965595519	0.0971115562	0.0965970481	0.0967814845	0.0972070509	0.0966505957	0.0964852526
0.6128676714	0.0944130222	0.0959651254	0.0962822117	0.0959337014	0.0967682245	0.0963103259	0.0962604822	0.0966912817	0.0962233021	0.0959718000
0.6532717118	0.0942030632	0.0954743307	0.0957995204	0.0957442680	0.0959544765	0.0958914315	0.0958768168	0.0962058770	0.0956498137	0.0955561053
0.6936757522	0.0940331971	0.0950312553	0.0948987551	0.0947175193	0.0954793652	0.0951525193	0.0951301980	0.0955530164	0.0952527613	0.0951271902
0.7340797926	0.0935399673	0.0944779321	0.0945036559	0.0942312502	0.0948473932	0.0945564003	0.0945359534	0.0950345151	0.0948623180	0.0944167635
0.7744838330	0.0931243609	0.0939563533	0.0940177653	0.0936830634	0.0940291521	0.0939924746	0.0940568887	0.0943566099	0.0940728547	0.0939797394
0.8148878734	0.0926948182	0.0931886939	0.0932088014	0.0931564787	0.0935439541	0.0930729575	0.0934159670	0.0937408921	0.0933570176	0.0931304264
0.8552919138	0.0921628677	0.0924943150	0.0927481635	0.0922667826	0.0926915586	0.0924832718	0.0926149203	0.0929906274	0.0928975959	0.0924492938
0.8956959543	0.0917190971	0.0920611161	0.0920969232	0.0916944906	0.0917060121	0.0916806719	0.0919453314	0.0923984775	0.0924604401	0.0918509349
0.9360999947	0.0909777037	0.0910527717	0.0914465576	0.0908665677	0.0911341374	0.0909941079	0.0911590534	0.0914603359	0.0915741374	0.0913210304
0.9765040351	0.0904730399	0.0902205475	0.0905662429	0.0902049743	0.0902031208	0.0903132395	0.0904855050	0.0907078236	0.0907369197	0.0905567109
1.0169080755	0.0894973695	0.0895554118	0.0896951317	0.0894358119	0.0893894378	0.0896050048	0.0895212257	0.0899569388	0.0901110701	0.0896094379
1.0573121159	0.0887947353	0.0886009619	0.0888291254	0.0887653068	0.0885358493	0.0885956122	0.0888208728	0.0890732300	0.0889799631	0.0888231854
1.0977161563	0.0877702404	0.0878179330	0.0880812344	0.0878273779	0.0876634651	0.0875187660	0.0878810922	0.0883057458	0.0883445375	0.0877600451
1.1381201967	0.0871126913	0.0869416136	0.0868951305	0.0871176015	0.0870643063	0.0867552921	0.0871495389	0.0873904837	0.0870766583	0.0870514344
1.1785242371	0.0863890733	0.0858571354	0.0861273518	0.0861221623	0.0861859741	0.0857787072	0.0862174232	0.0863530700	0.0864384947	0.0862586385
1.2189282775	0.0853133143	0.0851766181	0.0849169953	0.0850105683	0.0851379374	0.0847192447	0.0851961642	0.0854336811	0.0855527511	0.0850006183
1.2593323179	0.0841180817	0.0840194674	0.0842382736	0.0839109869	0.0839403278	0.0838956922	0.0842264551	0.0844981635	0.0842741492	0.0840864407
1.2997363583	0.0836001915	0.0830811812	0.0833962386	0.0831304810	0.0831574358	0.0827226366	0.0829892569	0.0834363478	0.0833249094	0.0828062825
1.3401403987	0.0823597466	0.0820921438	0.0821542995	0.0817860868	0.0820181695	0.0817472047	0.0821644338	0.0823605386	0.0822447867	0.0819466260
1.3805444391	0.0812919700	0.0807433840	0.0809102213	0.0807051057	0.0809100027	0.0808272878	0.0809651825	0.0813908718	0.0811885338	0.0810660154
1.4209484795	0.0800296945	0.0796634015	0.0802060919	0.0798033501	0.0798987414	0.0796328328	0.0797001286	0.0801516218	0.0801525623	0.0798629906
1.4613525199	0.0789271430	0.0787276385	0.0788815750	0.0785837744	0.0788446359	0.0785863390	0.0785484169	0.0792614492	0.0789141367	0.0789465115
1.5017565603	0.0780165113	0.0772311741	0.0777848585	0.0776368127	0.0776681628	0.0773035654	0.0774956284	0.0779360364	0.0774931317	0.0775467678
1.5421606007	0.0767630095	0.0761102168	0.0764907914	0.0762272231	0.0766227198	0.0760526388	0.0762512532	0.0766856964	0.0762196369	0.0762567570
1.5825646411	0.0752445541	0.0749780003	0.0753016898	0.0750818972	0.0751476897	0.0749434544	0.0747522928	0.0755072847	0.0749435148	0.0751727074
1.6229686815	0.0739432869	0.0736233488	0.0739814502	0.0737980362	0.0739492393	0.0734770146	0.0732614176	0.0740119243	0.0734080144	0.0736629835
1.6633727219	0.0724201900	0.0720772118	0.0726163078	0.0726032938	0.0725321407	0.0722845084	0.0721887977	0.0727881858	0.0725064324	0.0725078704
1.7037767623	0.0708715152	0.0707859908	0.0710186105	0.0712690227	0.0711169011	0.0710940977	0.0709986957	0.0713075185	0.0709672696	0.0712131679
1.7441808027	0.0697877664	0.0694474894	0.0695952590	0.0699071734	0.0696746843	0.0696776997	0.0694081205	0.0699809072	0.0695263014	0.0696504491
1.7845848431	0.0683322872	0.0679907433	0.0682265829	0.0684503308	0.0683400102	0.0683945116	0.0681001769	0.0685146996	0.0682345257	0.0679806159
1.8249888835	0.0668183236	0.0665067638	0.0667831356	0.0668081937	0.0669208581	0.0669610470	0.0667429454	0.0671036478	0.0669572144	0.0666404774
1.8653929240	0.0653347130	0.0652231553	0.0653186605	0.0655940193	0.0653699029	0.0655474849	0.0652457876	0.0654537121	0.0651229377	0.0652134931
1.9057969644	0.0637603796	0.0634574716	0.0638588002	0.0639968985	0.0640310858	0.0638984624	0.0635449408	0.0639097638	0.0636720706	0.0638975680
1.9462010048	0.0622356716	0.0619657660	0.0625071775	0.0622908298	0.0625357252	0.0626006190	0.0619979737	0.0624330895	0.0619605786	0.0621793721
1.9866050452	0.0606507705	0.0602677948	0.0605667012	0.0607179460	0.0609229882	0.0608291893	0.0603541746	0.0607276433	0.0607012887	0.0604494033
