# Time (hours) 	 Flux Target 	 Flux Comp1 	 Flux Comp2 	 Flux Comp3 	 Flux Comp4 	 Flux Comp5 	 Flux Comp6 	 Flux Comp7 	 Flux Comp8 	 Flux Comp9 
-1.2074107148	0.0820938181	0.0819804259	0.0821615361	0.0820268299	0.0820489361	0.0823536493	0.0821288883	0.0822074256	0.0819228735	0.0821971144
-1.1670066744	0.0816768497	0.0815380793	0.0818712719	0.0814277142	0.0816650144	0.0820121222	0.0816644819	0.0816129281	0.0816022051	0.0816045236
-1.1266026340	0.0811680523	0.0809753054	0.0812926771	0.0810234994	0.0812033680	0.0813845755	0.0812943763	0.0811500676	0.0810841631	0.0812557379
-1.0861985936	0.0806309442	0.0803789200	0.0805874728	0.0806876831	0.0807229309	0.0811100117	0.0806340733	0.0805842041	0.0806132512	0.0806148330
-1.0457945532	0.0806123435	0.0804346957	0.0806891343	0.0805418111	0.0808012906	0.0809906210	0.0806352024	0.0805966833	0.0806875134	0.0804862883
-1.0053905128	0.0809325163	0.0806474377	0.0807789275	0.0807446468	0.0808319380	0.0809874960	0.0809291900	0.0809286087	0.0807776347	0.0808434918
-0.9649864724	0.0818543347	0.0816122886	0.0820042850	0.0816080984	0.0817155189	0.0822202062	0.0818909166	0.0821137156	0.0818467000	0.0817867539
-0.9245824320	0.0834109332	0.0831056311	0.0835372365	0.0835097109	0.0834230624	0.0839139652	0.0834204175	0.0834692645	0.0831244549	0.0832855568
-0.8841783916	0.0850310988	0.0850758997	0.0854590624	0.0852585370	0.0851796784	0.0855982649	0.0853726734	0.0854440240	0.0853181178	0.0851454547
-0.8437743512	0.0870478053	0.0873689132	0.0877378569	0.0873332155	0.0874099047	0.0878755426	0.0874436339	0.0874483282	0.0872895659	0.0871438588
-0.8033703108	0.0889702736	0.0894157061	0.0897472062	0.0893557073	0.0896414696	0.0898495807	0.0895497192	0.0895139047	0.0895675473	0.0895073218
-0.7629662703	0.0905507788	0.0911140088	0.0915853025	0.0912212181	0.0915833733	0.0915886366	0.0913412554	0.0915885969	0.0915958985	0.0913339309
-0.7225622299	0.0919953875	0.0927081706	0.0930139282	0.0928114714	0.0931036281	0.0934152981	0.0930963410	0.0930568092	0.0929387041	0.0930264417
-0.6821581895	0.0930471516	0.0940631289	0.0944349187	0.0938298006	0.0945527265	0.0945892965	0.0943358956	0.0944928885	0.0943326134	0.0944061725
-0.6417541491	0.0938503831	0.0950985075	0.0952776293	0.0951499889	0.0954422125	0.0956633015	0.0954037592	0.0955464533	0.0954207541	0.0954055872
-0.6013501087	0.0944642648	0.0956228212	0.0958620308	0.0958655348	0.0962198348	0.0961660967	0.0958659287	0.0963306810	0.0961677044	0.0959167280
-0.5609460683	0.0950339746	0.0963685782	0.0967693869	0.0963463364	0.0967153015	0.0970171451	0.0965073988	0.0969522157	0.0969800988	0.0966059425
-0.5205420279	0.0954449420	0.0968849423	0.0971774174	0.0968917025	0.0974543941	0.0976175118	0.0970684759	0.0975117145	0.0974496689	0.0970580226
-0.4801379875	0.0957788322	0.0972331583	0.0974775163	0.0974246531	0.0980340585	0.0980869422	0.0974916199	0.0980587531	0.0979480504	0.0975726927
-0.4397339471	0.0960709360	0.0976715854	0.0980076704	0.0978169441	0.0984985881	0.0984228665	0.0979711017	0.0983452203	0.0981810702	0.0982612954
-0.3993299067	0.0964813976	0.0982392107	0.0982064995	0.0981738859	0.0984878417	0.0988690674	0.0983568770	0.0985618582	0.0984937481	0.0984728142
-0.3589258663	0.0965661922	0.0985215278	0.0987522320	0.0984086474	0.0990163653	0.0987168327	0.0987597444	0.0989063123	0.0989291553	0.0985355124
-0.3185218259	0.0971387558	0.0985476253	0.0990373739	0.0986503928	0.0992619448	0.0989366660	0.0989869641	0.0992373715	0.0990072727	0.0989622063
-0.2781177855	0.0972563716	0.0988605091	0.0992176296	0.0989321516	0.0993710106	0.0993116352	0.0990509567	0.0992343377	0.0994215915	0.0991180480
-0.2377137451	0.0973637493	0.0987385876	0.0991646456	0.0992128850	0.0997729043	0.0995365702	0.0991755299	0.0994141331	0.0995871718	0.0994288133
-0.1973097047	0.0976449041	0.0989880941	0.0994083610	0.0994873646	0.0998495309	0.0995922486	0.0995283780	0.0996314414	0.0997267094	0.0995470024
-0.1569056643	0.0977965689	0.0990307761	0.0995210796	0.0995885341	0.0998888047	0.0997499595	0.0995775268	0.0998621749	0.0996859888	0.0997043099
-0.1165016239	0.0979158911	0.0993368171	0.0997351082	0.0997882345	0.1000581832	0.1002081627	0.0998318036	0.1000542899	0.0999777492	0.0998078942
-0.0760975835	0.0978456452	0.0994405248	0.0998632311	0.0997649329	0.0999611746	0.1000603269	0.0998449312	0.1001153978	0.1001684697	0.1001099372
-0.0356935431	0.0978090918	0.0993892979	0.0997250384	0.0999542293	0.1002729818	0.1000777720	0.0998683306	0.1001456872	0.0999950985	0.0999425013
0.0047104973	0.0977864912	0.0996375694	0.0997234142	0.1000679987	0.1000650624	0.1001793234	0.1000131800	0.1001831564	0.1000397121	0.0998457869
0.0451145377	0.0978311635	0.0996178568	0.0998196391	0.0998129599	0.1001552221	0.0999987732	0.0999144269	0.1001518616	0.0997998979	0.0997279793
0.0855185781	0.0977120991	0.0995679761	0.0996966524	0.0998649450	0.1000189564	0.1000258357	0.0999756550	0.0998223815	0.0999993498	0.0998303294
0.1259226185	0.0976227067	0.0994460725	0.0998860801	0.0997592155	0.0999256787	0.0998177067	0.0998842593	0.0999380282	0.0997714055	0.0997171151
0.1663266589	0.0973848986	0.0989956998	0.1000339586	0.0997201004	0.0997547694	0.0998310593	0.0999912810	0.0997619940	0.0996546773	0.0997961472
0.2067306993	0.0974526354	0.0993146110	0.0995527960	0.0994034508	0.0995983967	0.0997310512	0.0994801288	0.0992890454	0.0997345165	0.0996432439
0.2471347398	0.0971795133	0.0989958232	0.0994348995	0.0992983960	0.0996410757	0.0994630501	0.0996223702	0.0993753655	0.0994409258	0.0994313906
0.2875387802	0.0970521652	0.0988654941	0.0989175565	0.0992562050	0.0992913673	0.0990384948	0.0993007371	0.0989721653	0.0993447753	0.0989560391
0.3279428206	0.0965100141	0.0985571534	0.0987345023	0.0987834995	0.0990623059	0.0989637280	0.0988370260	0.0989466572	0.0989134654	0.0987418495
0.3683468610	0.0965588618	0.0983230081	0.0987093519	0.0987577228	0.0987934583	0.0986044114	0.0985564202	0.0986437521	0.0986799361	0.0984131852
0.4087509014	0.0960451965	0.0980383474	0.0981551988	0.0983475726	0.0984836035	0.0982107875	0.0984311123	0.0983646723	0.0983287998	0.0980166653
0.4491549418	0.0959205175	0.0972713640	0.0978385053	0.0980006108	0.0980609821	0.0977562231	0.0977758353	0.0978820763	0.0980368150	0.0977130893
0.4895589822	0.0954622400	0.0969883286	0.0972194432	0.0974707942	0.0978970603	0.0975208270	0.0975773117	0.0974408460	0.0977964418	0.0973012881
0.5299630226	0.0951936674	0.0965971381	0.0968871946	0.0972134816	0.0974172480	0.0968982382	0.0973130405	0.0972885418	0.0974681917	0.0969277203
0.5703670630	0.0948801940	0.0963318452	0.0964818545	0.0968287011	0.0969601845	0.0965803131	0.0967229940	0.0969099373	0.0969481008	0.0966487628
0.6107711034	0.0945576476	0.0957746588	0.0960740438	0.0960599050	0.0966494818	0.0961912513	0.0962036624	0.0961639626	0.0965426846	0.0960949440
0.6511751438	0.0943629161	0.0952050479	0.0956705952	0.0955544618	0.0961057450	0.0957977172	0.0957879546	0.0956443528	0.0960745898	0.0955417373
0.6915791842	0.0939586508	0.0944971638	0.0949253739	0.0950198080	0.0956143893	0.0950910537	0.0951729430	0.0954288907	0.0954419178	0.0951600209
0.7319832246	0.0933704960	0.0940404634	0.0942988973	0.0945687855	0.0949394293	0.0946045896	0.0946869900	0.0947675423	0.0949362823	0.0945449898
0.7723872650	0.0933259588	0.0933493065	0.0937686074	0.0938025482	0.0944180326	0.0939546085	0.0938799492	0.0943099516	0.0942750689	0.0938197026
0.8127913054	0.0927825796	0.0927905074	0.0932017888	0.0934625866	0.0938729491	0.0933963564	0.0933816482	0.0935001919	0.0935100167	0.0932053691
0.8531953458	0.0922818417	0.0920714105	0.0922703605	0.0926004364	0.0932426229	0.0927673619	0.0925662742	0.0927805982	0.0926819127	0.0926184183
0.8935993862	0.0916913663	0.0914448974	0.0917350944	0.0918338733	0.0923082473	0.0917431232	0.0918796840	0.0920841988	0.0921931334	0.0919038745
0.9340034266	0.0911247126	0.0904631201	0.0911351960	0.0910889894	0.0915691889	0.0911807337	0.0912157987	0.0914787809	0.0912439427	0.0911089143
0.9744074670	0.0906135100	0.0899494694	0.0903472427	0.0902681164	0.0906516302	0.0903532857	0.0901772450	0.0905140207	0.0905669468	0.0901534548
1.0148115074	0.0898970193	0.0890325779	0.0896395236	0.0895921441	0.0900489598	0.0895509172	0.0895254499	0.0897121594	0.0898217253	0.0895506373
1.0552155478	0.0890457992	0.0882152859	0.0887531881	0.0888829137	0.0891569671	0.0885105576	0.0886682137	0.0889227000	0.0887889867	0.0885469573
1.0956195882	0.0882283539	0.0873642339	0.0879989156	0.0878067031	0.0881276003	0.0878502307	0.0877707971	0.0880400556	0.0879431529	0.0878020573
1.1360236286	0.0871968800	0.0863861595	0.0870693662	0.0870076108	0.0870824244	0.0867613386	0.0868789841	0.0872203787	0.0871202266	0.0869716053
1.1764276690	0.0863142403	0.0855410519	0.0859449145	0.0862727679	0.0864193799	0.0860710907	0.0857678124	0.0864334263	0.0861010647	0.0860663726
1.2168317094	0.0852511701	0.0846185765	0.0851194649	0.0851843235	0.0855215205	0.0849473106	0.0852146987	0.0855154654	0.0851040109	0.0849201366
1.2572357499	0.0843178037	0.0836987944	0.0841894844	0.0844182487	0.0843564950	0.0840148022	0.0838491894	0.0843658840	0.0839602894	0.0839916547
1.2976397903	0.0834299212	0.0828588992	0.0832136633	0.0830378303	0.0832499480	0.0828777707	0.0828710826	0.0836802217	0.0828436185	0.0826705324
1.3380438307	0.0820658592	0.0818646586	0.0823343602	0.0820296673	0.0822474667	0.0818020898	0.0816069538	0.0822216176	0.0820484948	0.0819134203
1.3784478711	0.0809194211	0.0806500259	0.0809465435	0.0809844878	0.0812506437	0.0811360709	0.0807786582	0.0812538609	0.0809634036	0.0807352869
1.4188519115	0.0800895130	0.0795736079	0.0798944966	0.0799515577	0.0800814708	0.0798173870	0.0796445353	0.0800732435	0.0795954620	0.0797013886
1.4592559519	0.0789680643	0.0784047037	0.0786445823	0.0788844323	0.0787178924	0.0785620295	0.0784727310	0.0789833314	0.0787866007	0.0785129721
1.4996599923	0.0774493515	0.0772321577	0.0775148435	0.0773166607	0.0777367938	0.0773944593	0.0771868786	0.0776515248	0.0775965667	0.0775814179
1.5400640327	0.0762694536	0.0760454989	0.0762073747	0.0760955728	0.0763504049	0.0763810367	0.0761848072	0.0764616272	0.0764433088	0.0762679536
1.5804680731	0.0750949684	0.0748253048	0.0749854803	0.0747247431	0.0750948897	0.0750265377	0.0747598895	0.0751901785	0.0749525945	0.0749885687
1.6208721135	0.0737437138	0.0733964896	0.0735051127	0.0735724421	0.0737186275	0.0740902254	0.0737965099	0.0739119276	0.0736218478	0.0737456720
1.6612761539	0.0723634258	0.0720849049	0.0723719773	0.0722761260	0.0723923831	0.0724028751	0.0723784391	0.0726025106	0.0725467016	0.0724133997
1.7016801943	0.0711005804	0.0708215081	0.0707131334	0.0708308804	0.0712372595	0.0711879773	0.0711907268	0.0711929972	0.0709335042	0.0710809222
1.7420842347	0.0698637227	0.0694504430	0.0694704026	0.0692941709	0.0699108522	0.0696405967	0.0694910171	0.0698339205	0.0695596181	0.0695689191
1.7824882751	0.0682589547	0.0679419653	0.0680679623	0.0680249283	0.0686578826	0.0683547032	0.0681557331	0.0685170389	0.0682460734	0.0680937866
1.8228923155	0.0668653102	0.0664482395	0.0667419095	0.0663364091	0.0669176232	0.0668606975	0.0665997095	0.0670162432	0.0669090363	0.0665905722
1.8632963559	0.0654938342	0.0650148713	0.0653490845	0.0654417879	0.0655646371	0.0652701003	0.0651026988	0.0653657248	0.0652974524	0.0649689872
1.9037003963	0.0636464046	0.0633207942	0.0635127153	0.0636094443	0.0639457053	0.0638076545	0.0636632777	0.0638579288	0.0638526592	0.0635655167
1.9441044367	0.0623082941	0.0620462161	0.0619763581	0.0620772891	0.0626099145	0.0621162337	0.0621292147	0.0625349139	0.0623533968	0.0618835081
