# Time (hours) 	 Flux Target 	 Flux Comp1 	 Flux Comp2 	 Flux Comp3 	 Flux Comp4 	 Flux Comp5 	 Flux Comp6 	 Flux Comp7 	 Flux Comp8 	 Flux Comp9 
0.3460947798	0.0970673656	0.0984854663	0.0989455754	0.0993371992	0.0988905893	0.0992815218	0.0985347627	0.0991030102	0.0984128669	0.0988644812
0.3864988202	0.0967419511	0.0982146312	0.0986472801	0.0992932795	0.0986599156	0.0989003974	0.0981431018	0.0988146299	0.0984666130	0.0983506733
0.4269028606	0.0962968485	0.0977110723	0.0982919016	0.0985381705	0.0981374439	0.0984207294	0.0976941004	0.0986078675	0.0980845082	0.0980409154
0.4673069010	0.0961607204	0.0973810342	0.0978321479	0.0984707880	0.0979230471	0.0979502292	0.0976164569	0.0979686578	0.0975583800	0.0977602016
0.5077109414	0.0957424555	0.0969758585	0.0974353102	0.0979873788	0.0975892761	0.0977943384	0.0970030761	0.0975832910	0.0971680895	0.0975294016
0.5481149818	0.0953952833	0.0966303098	0.0969900014	0.0976299051	0.0972135187	0.0971312754	0.0968137712	0.0971094270	0.0967275523	0.0966755362
0.5885190222	0.0951524523	0.0960643993	0.0965151331	0.0970637260	0.0968348428	0.0966646311	0.0965478196	0.0966752212	0.0963350686	0.0965189437
0.6289230626	0.0946961151	0.0957169939	0.0962437379	0.0965918251	0.0963760138	0.0959758785	0.0960003028	0.0963037420	0.0959893146	0.0960206496
0.6693271030	0.0938386901	0.0951087534	0.0955660225	0.0960565671	0.0958897400	0.0955662385	0.0955754049	0.0956815471	0.0954539302	0.0954506385
0.7097311435	0.0937123579	0.0946611724	0.0951330101	0.0952238679	0.0951708183	0.0950223874	0.0950796049	0.0952616061	0.0948187572	0.0948537794
0.7501351839	0.0933901672	0.0941309007	0.0942582343	0.0948020240	0.0946967401	0.0945656712	0.0943880875	0.0945013934	0.0943213909	0.0942333219
0.7905392243	0.0928210124	0.0936625230	0.0937972604	0.0943997731	0.0939097721	0.0941306057	0.0939003577	0.0936694493	0.0936838094	0.0936298650
0.8309432647	0.0923704563	0.0929722161	0.0927983545	0.0934780755	0.0933073555	0.0933340491	0.0930366867	0.0931943160	0.0932021440	0.0929151094
0.8713473051	0.0919799097	0.0922821998	0.0921805993	0.0928031436	0.0926709446	0.0925015592	0.0923779916	0.0923504685	0.0925352955	0.0922026769
0.9117513455	0.0914064004	0.0914904761	0.0915365943	0.0921072268	0.0919419242	0.0918221321	0.0914343068	0.0917696232	0.0917249474	0.0915354234
0.9521553859	0.0905801198	0.0909824591	0.0908713359	0.0914142736	0.0911290074	0.0909890865	0.0906106751	0.0911158081	0.0906435864	0.0909060675
0.9925594263	0.0900544629	0.0903440382	0.0899381294	0.0904465605	0.0903379054	0.0902188555	0.0898347572	0.0901044948	0.0900554734	0.0900545103
1.0329634667	0.0892926791	0.0893468674	0.0892427931	0.0898778268	0.0894195198	0.0895619453	0.0891316408	0.0893000829	0.0892614414	0.0891420397
1.0733675071	0.0885340384	0.0882591889	0.0884075231	0.0888756385	0.0886651234	0.0887507073	0.0882727481	0.0887252701	0.0885227803	0.0882878797
1.1137715475	0.0877580447	0.0876310026	0.0875638124	0.0879024188	0.0877489863	0.0877302430	0.0875681705	0.0876757961	0.0875090931	0.0874103571
1.1541755879	0.0868098677	0.0866210095	0.0867507543	0.0868651030	0.0868302335	0.0867789192	0.0865233859	0.0866459351	0.0866504670	0.0865386737
1.1945796283	0.0858494656	0.0853194608	0.0856625871	0.0862881898	0.0857976619	0.0859306555	0.0854238874	0.0858606379	0.0858644551	0.0856889151
1.2349836687	0.0849480864	0.0844806179	0.0847766392	0.0852040526	0.0849884746	0.0850166336	0.0844361601	0.0847772124	0.0847373529	0.0846745310
1.2753877091	0.0836643730	0.0835226413	0.0835569420	0.0840862563	0.0838343136	0.0841096873	0.0835227116	0.0838492991	0.0837120743	0.0835927073
1.3157917495	0.0828077895	0.0825959141	0.0827179795	0.0832621681	0.0828414531	0.0829890622	0.0825825845	0.0829609674	0.0828259863	0.0825192317
1.3561957899	0.0816555094	0.0814767174	0.0815262947	0.0821932701	0.0817948913	0.0816735783	0.0818285320	0.0817888482	0.0815802192	0.0814958815
1.3965998303	0.0807012384	0.0805310972	0.0802622417	0.0810555006	0.0806998787	0.0803791770	0.0805569160	0.0806135383	0.0806893151	0.0802851387
1.4370038707	0.0795081022	0.0793206030	0.0793104566	0.0799561371	0.0794692080	0.0795841618	0.0794671945	0.0794702509	0.0794812700	0.0792796450
1.4774079111	0.0784432442	0.0780737935	0.0781110663	0.0785173411	0.0784890309	0.0782547124	0.0781763287	0.0783972759	0.0781250367	0.0780043829
1.5178119515	0.0770373195	0.0766912699	0.0770276202	0.0773965075	0.0772917260	0.0771431671	0.0768585526	0.0770534621	0.0770591128	0.0767841583
1.5582159919	0.0757237226	0.0755118874	0.0757163952	0.0761544821	0.0761271140	0.0760199934	0.0757754600	0.0761031683	0.0758097631	0.0755822783
1.5986200323	0.0748782119	0.0742834435	0.0745600397	0.0748543695	0.0747406600	0.0746196841	0.0745299089	0.0747323421	0.0745536451	0.0743815166
1.6390240727	0.0734732717	0.0730774205	0.0733183921	0.0735692964	0.0733863233	0.0733972119	0.0730530682	0.0734227115	0.0730873462	0.0728935079
1.6794281132	0.0720782697	0.0716476293	0.0721142114	0.0721773397	0.0721675466	0.0719167425	0.0717712139	0.0719691235	0.0717583027	0.0716575203
1.7198321536	0.0707574030	0.0700611061	0.0704801091	0.0705581822	0.0705757044	0.0706610534	0.0703613416	0.0705895759	0.0706043771	0.0703064542
1.7602361940	0.0692391446	0.0690700420	0.0691003855	0.0694615555	0.0691750188	0.0691185511	0.0690697246	0.0691321549	0.0691585745	0.0689005992
1.8006402344	0.0678090227	0.0674342406	0.0676108696	0.0681617271	0.0675036532	0.0674524624	0.0674710779	0.0677767248	0.0673472827	0.0674508528
1.8410442748	0.0663178048	0.0660850619	0.0661673380	0.0668966803	0.0661132406	0.0661445351	0.0661649866	0.0662566112	0.0659586474	0.0658777052
1.8814483152	0.0647901136	0.0645157276	0.0646911034	0.0653346916	0.0646403461	0.0646022159	0.0648210099	0.0649716498	0.0647474639	0.0647535226
1.9218523556	0.0631417011	0.0629321203	0.0630343441	0.0634337727	0.0629566760	0.0630773378	0.0631506585	0.0632476046	0.0630134990	0.0629097598
1.9622563960	0.0613597821	0.0613216167	0.0615518645	0.0620054190	0.0613684127	0.0615822274	0.0615445179	0.0615544191	0.0616120005	0.0613600015
2.0026604364	0.0600357800	0.0599482613	0.0601661390	0.0602399043	0.0599745837	0.0600232128	0.0601901332	0.0600423319	0.0599614170	0.0597065941
2.0430644768	0.0582918041	0.0584348708	0.0583747793	0.0588877563	0.0584989608	0.0584912658	0.0584777417	0.0582605202	0.0580819708	0.0582401137
