# Time (hours) 	 Flux Target 	 Flux Comp1 	 Flux Comp2 	 Flux Comp3 	 Flux Comp4 	 Flux Comp5 	 Flux Comp6 	 Flux Comp7 	 Flux Comp8 	 Flux Comp9 
-1.2489806943	0.0824789361	0.0822198169	0.0820783285	0.0820393832	0.0819684614	0.0822249357	0.0824180002	0.0827257822	0.0825897909	0.0821068416
-1.2085766539	0.0825525144	0.0821778110	0.0819442267	0.0820719214	0.0818193647	0.0821371911	0.0822016892	0.0826355261	0.0823248776	0.0819520539
-1.1681726135	0.0821425300	0.0817092932	0.0813961260	0.0816188341	0.0815738750	0.0818765493	0.0817024801	0.0820466265	0.0819604264	0.0816387073
-1.1277685731	0.0815854432	0.0811275957	0.0809504037	0.0810611041	0.0809405245	0.0813958858	0.0813889482	0.0814558790	0.0813232220	0.0810438672
-1.0873645327	0.0807820968	0.0806876674	0.0805832505	0.0806837523	0.0806261463	0.0809022758	0.0806484887	0.0810248545	0.0809299183	0.0805397531
-1.0469604923	0.0806144357	0.0805921012	0.0803897758	0.0804661201	0.0802618388	0.0807625747	0.0806184699	0.0810560038	0.0805443155	0.0804875949
-1.0065564519	0.0812464292	0.0808666063	0.0806289010	0.0808254097	0.0807261782	0.0807408536	0.0809884931	0.0808783764	0.0811052389	0.0808869225
-0.9661524115	0.0821135363	0.0817511999	0.0819455506	0.0816283499	0.0816630097	0.0818756130	0.0818083348	0.0817232616	0.0820325513	0.0817385958
-0.9257483711	0.0833730396	0.0832526480	0.0831283329	0.0833403612	0.0831175657	0.0832503084	0.0832514330	0.0834474672	0.0837596974	0.0832281966
-0.8853443307	0.0852111332	0.0852398465	0.0848708437	0.0850422882	0.0851960093	0.0851290054	0.0854604698	0.0855062554	0.0857211877	0.0852860793
-0.8449402903	0.0868306425	0.0873489552	0.0872739043	0.0874312235	0.0871237025	0.0873870334	0.0875823378	0.0875014257	0.0877557569	0.0875050981
-0.8045362499	0.0885717170	0.0893962795	0.0894161438	0.0893269608	0.0892364841	0.0893944827	0.0895841788	0.0895698689	0.0899195748	0.0896617857
-0.7641322095	0.0905356867	0.0912969892	0.0914083669	0.0915368975	0.0912500456	0.0912308392	0.0914908826	0.0915630701	0.0916460535	0.0914576819
-0.7237281691	0.0918805130	0.0929119578	0.0929323080	0.0930565654	0.0928441174	0.0930818702	0.0931365508	0.0932497834	0.0930942134	0.0930479869
-0.6833241287	0.0931153932	0.0942649195	0.0943055222	0.0941454767	0.0940269196	0.0943491350	0.0944392108	0.0944975265	0.0944753327	0.0943960132
-0.6429200883	0.0940303678	0.0952931841	0.0952416977	0.0952250946	0.0952536060	0.0953108601	0.0952725675	0.0956035890	0.0954070467	0.0952004011
-0.6025160479	0.0946856173	0.0962139091	0.0961107292	0.0960824803	0.0957264922	0.0962218365	0.0962337137	0.0963149113	0.0963734128	0.0960754393
-0.5621120075	0.0952394627	0.0968206636	0.0968084834	0.0965212558	0.0964886193	0.0967247937	0.0967541915	0.0969506328	0.0969326385	0.0964913702
-0.5217079671	0.0955068277	0.0973704544	0.0972790643	0.0972215442	0.0969518968	0.0973155949	0.0971896313	0.0974411133	0.0975286495	0.0972417689
-0.4813039267	0.0961468476	0.0978010707	0.0974836035	0.0976189939	0.0975781226	0.0976426913	0.0976693369	0.0977590367	0.0977387387	0.0977777193
-0.4408998863	0.0962237370	0.0980147322	0.0979097628	0.0981337084	0.0981039883	0.0979871339	0.0980666220	0.0983261925	0.0982022354	0.0978188346
-0.4004958459	0.0968589161	0.0984085577	0.0983899847	0.0983215788	0.0982975260	0.0981024309	0.0987751826	0.0988164262	0.0983104990	0.0985555134
-0.3600918055	0.0969669367	0.0986669864	0.0987141080	0.0986664812	0.0983722288	0.0985209805	0.0987885511	0.0991514862	0.0988382129	0.0985660709
-0.3196877650	0.0970907514	0.0990418913	0.0989071004	0.0989114572	0.0988720104	0.0989035506	0.0989714817	0.0995089508	0.0994236772	0.0987878960
-0.2792837246	0.0974613897	0.0992390817	0.0991169679	0.0992618363	0.0990677819	0.0989530698	0.0991811609	0.0994887156	0.0994114544	0.0990795091
-0.2388796842	0.0975414835	0.0993565703	0.0994179924	0.0995320977	0.0993750024	0.0989374068	0.0991270422	0.1000037204	0.0996746968	0.0995201149
-0.1984756438	0.0978105103	0.0996926392	0.0996128228	0.0996624719	0.0993223727	0.0994445804	0.0994830327	0.1001209423	0.0999706133	0.0994899323
-0.1580716034	0.0977006005	0.0999058924	0.0997981710	0.0996024239	0.0996004695	0.0994672264	0.0998949946	0.1000431770	0.1000356493	0.0998497374
-0.1176675630	0.0980906631	0.0999625621	0.1000132106	0.0998044581	0.0998874139	0.0994650976	0.0997428595	0.0999610832	0.1002345213	0.0998081253
-0.0772635226	0.0981726178	0.1000522249	0.1000323758	0.0998727903	0.0998656063	0.0999371110	0.0998647182	0.1005293746	0.1002338137	0.0996731452
-0.0368594822	0.0983127064	0.1001505814	0.1000394070	0.0998180846	0.0999315939	0.0998473906	0.1000142407	0.1003023778	0.1001350146	0.0997944433
0.0035445582	0.0981239242	0.1000787933	0.1003177114	0.0999209147	0.0997680979	0.0998995306	0.0999831173	0.1002658106	0.1003615572	0.0996046309
0.0439485986	0.0981480029	0.0999839299	0.1001958345	0.0999930252	0.0996620140	0.0996852370	0.0998374863	0.1004474344	0.1003135827	0.0995122615
0.0843526390	0.0981285723	0.1000661267	0.1000838284	0.0995617489	0.0999295495	0.0997357988	0.0998452177	0.1003193800	0.1001220719	0.0995237045
0.1247566794	0.0980366800	0.1000025616	0.0998357803	0.0997145647	0.0998151341	0.0993941363	0.0997991293	0.1001136369	0.1000882099	0.0994859980
0.1651607198	0.0979171981	0.0996136881	0.0997617300	0.0997907944	0.0996313141	0.0995287352	0.0999530543	0.1001628924	0.1000845127	0.0994210252
0.2055647602	0.0978981693	0.0994861771	0.0995871327	0.0994567908	0.0995471793	0.0992115542	0.0995540483	0.0997864481	0.0999601963	0.0993865709
0.2459688006	0.0977166922	0.0995024046	0.0993025738	0.0992120088	0.0992942752	0.0992288340	0.0996381204	0.0998783460	0.0997622374	0.0992634694
0.2863728410	0.0974342860	0.0992637235	0.0993350818	0.0992506740	0.0991871096	0.0989472290	0.0995064475	0.0997187868	0.0995336919	0.0989835251
0.3267768814	0.0970139950	0.0992352383	0.0992404143	0.0989363829	0.0988576538	0.0986716395	0.0989752474	0.0993509084	0.0994769363	0.0985416998
0.3671809218	0.0968042282	0.0987895371	0.0989926094	0.0985854336	0.0987899824	0.0984526420	0.0986809158	0.0992511832	0.0990513893	0.0982096821
0.4075849622	0.0967855358	0.0985832609	0.0986383712	0.0984674512	0.0982577012	0.0982232882	0.0981604197	0.0986552512	0.0988193810	0.0979723514
0.4479890026	0.0962764847	0.0979492086	0.0982160760	0.0979170833	0.0979998110	0.0978000265	0.0978221946	0.0982877582	0.0983749915	0.0976722876
0.4883930430	0.0959091962	0.0977191619	0.0980348978	0.0975629918	0.0975145912	0.0974244038	0.0977016057	0.0979949397	0.0979774330	0.0972181628
0.5287970834	0.0956528374	0.0975028179	0.0973381139	0.0973134023	0.0970425129	0.0970960082	0.0972472236	0.0975249576	0.0977504555	0.0967845096
0.5692011238	0.0954328295	0.0969132948	0.0968427395	0.0968649750	0.0966476010	0.0966329687	0.0967219387	0.0971597758	0.0973483814	0.0963706598
0.6096051642	0.0948432940	0.0963115165	0.0965268881	0.0963447330	0.0960875176	0.0961218997	0.0962924813	0.0965249872	0.0967731914	0.0961653318
0.6500092046	0.0943529259	0.0957432562	0.0958891734	0.0958166684	0.0956839048	0.0954772645	0.0958863326	0.0962390234	0.0959404359	0.0953983982
0.6904132451	0.0938039051	0.0953335301	0.0953214675	0.0951197787	0.0951228569	0.0948553200	0.0952106784	0.0954325522	0.0957386587	0.0948640211
0.7308172855	0.0935834574	0.0947987584	0.0946164754	0.0946938171	0.0946249159	0.0944220686	0.0944748154	0.0950877010	0.0950637189	0.0943499077
0.7712213259	0.0932994679	0.0940149493	0.0941814580	0.0941479646	0.0939866515	0.0934314520	0.0939948085	0.0942760059	0.0944657329	0.0937746290
0.8116253663	0.0926139378	0.0934080316	0.0935441284	0.0935283797	0.0932390896	0.0931281080	0.0932736602	0.0935822149	0.0938750226	0.0929887012
0.8520294067	0.0924767176	0.0927942086	0.0925832734	0.0928752734	0.0924988695	0.0924658082	0.0925329195	0.0930064038	0.0930110723	0.0924306414
0.8924334471	0.0916921850	0.0920417873	0.0921925790	0.0922204466	0.0918354232	0.0916179324	0.0918620500	0.0922569693	0.0925278957	0.0915105071
0.9328374875	0.0911671549	0.0911680285	0.0913605550	0.0916702741	0.0913507603	0.0910223710	0.0912227240	0.0916412371	0.0916715002	0.0908765065
0.9732415279	0.0904083296	0.0905122545	0.0905538675	0.0907398043	0.0903867860	0.0901739760	0.0904949570	0.0908166789	0.0909662535	0.0902533848
1.0136455683	0.0897127535	0.0898206802	0.0900571496	0.0900452139	0.0895065177	0.0894504789	0.0895787590	0.0898334678	0.0901210310	0.0893604541
1.0540496087	0.0886748832	0.0888517752	0.0889354422	0.0892758765	0.0885426593	0.0885220077	0.0886797738	0.0893108934	0.0892091804	0.0886451585
1.0944536491	0.0881674162	0.0881084366	0.0877964136	0.0883468128	0.0878400485	0.0878668599	0.0879226709	0.0884591479	0.0882450750	0.0877587472
1.1348576895	0.0871012902	0.0872544622	0.0870068410	0.0872462108	0.0869476258	0.0868517816	0.0870579430	0.0873915057	0.0873847910	0.0867518278
1.1752617299	0.0861174842	0.0861965331	0.0860058864	0.0864261178	0.0858829375	0.0856864336	0.0860122757	0.0865364068	0.0863033851	0.0858938374
1.2156657703	0.0854885264	0.0853424235	0.0850412955	0.0854079251	0.0849747404	0.0848292595	0.0849687415	0.0853894896	0.0854268583	0.0849856623
1.2560698107	0.0845701903	0.0842440613	0.0842262530	0.0841425349	0.0839357357	0.0838669995	0.0838582596	0.0843125146	0.0845171023	0.0839596986
1.2964738511	0.0834052366	0.0832601682	0.0830798049	0.0829478266	0.0831053649	0.0827243918	0.0828504441	0.0832281112	0.0835149730	0.0829946105
1.3368778915	0.0823612694	0.0820058659	0.0817153302	0.0819487900	0.0821986269	0.0817172931	0.0820368501	0.0824340584	0.0823090190	0.0820875845
1.3772819319	0.0811879146	0.0810154531	0.0809605121	0.0812556594	0.0809411379	0.0805088275	0.0807656723	0.0812745313	0.0812746643	0.0808475576
1.4176859723	0.0800502728	0.0797540210	0.0798727231	0.0798539912	0.0799756551	0.0796903669	0.0796458049	0.0799502971	0.0798373647	0.0798580030
1.4580900127	0.0788096416	0.0787183107	0.0785207847	0.0789640480	0.0786908668	0.0785526750	0.0784622513	0.0788918118	0.0788536230	0.0783799976
1.4984940531	0.0780200464	0.0774636851	0.0773466368	0.0776025334	0.0773822636	0.0771319571	0.0771374241	0.0778046672	0.0777079646	0.0772444772
1.5388980935	0.0768177760	0.0762275064	0.0762434342	0.0763237098	0.0763444506	0.0761559241	0.0759912401	0.0765306584	0.0764576111	0.0761907986
1.5793021339	0.0752812451	0.0751100514	0.0747028339	0.0750175124	0.0750048365	0.0750767830	0.0746429097	0.0753378046	0.0751164454	0.0748367123
1.6197061743	0.0739675481	0.0737355001	0.0735212087	0.0738866990	0.0737634676	0.0735815734	0.0733209896	0.0739605222	0.0739157273	0.0737749127
1.6601102147	0.0728383673	0.0724371378	0.0723464044	0.0724049945	0.0725783318	0.0724655809	0.0722856890	0.0728120677	0.0723725754	0.0725326559
1.7005142552	0.0712915158	0.0709628534	0.0709511453	0.0710479237	0.0708964743	0.0709414920	0.0708280209	0.0715393182	0.0712152516	0.0710596858
1.7409182956	0.0699811236	0.0695095607	0.0697421511	0.0696135054	0.0697798552	0.0696038234	0.0692945603	0.0700123500	0.0698097549	0.0695120529
1.7813223360	0.0685379171	0.0680125239	0.0681753893	0.0684534440	0.0681947878	0.0683246189	0.0679227972	0.0685042032	0.0685929519	0.0678849855
1.8217263764	0.0673264831	0.0668825754	0.0669118593	0.0667745281	0.0667716905	0.0668648340	0.0661320864	0.0672106750	0.0670448655	0.0665987332
1.8621304168	0.0657741549	0.0653478591	0.0654831966	0.0653169834	0.0654212916	0.0652352143	0.0648577757	0.0654730156	0.0654860529	0.0648150422
1.9025344572	0.0641836457	0.0637177477	0.0638085246	0.0637677313	0.0638745646	0.0634549471	0.0633570455	0.0640210166	0.0640103895	0.0636871244
1.9429384976	0.0628322858	0.0622027783	0.0624070812	0.0622661091	0.0622981789	0.0621046975	0.0618628827	0.0624901034	0.0624762279	0.0620192903
1.9833425380	0.0609018086	0.0605620733	0.0605229864	0.0606931208	0.0604967582	0.0605811241	0.0603406745	0.0608445647	0.0607951834	0.0603617952
2.0237465784	0.0594303512	0.0590421768	0.0590326030	0.0591295589	0.0588694483	0.0591230395	0.0587889262	0.0593398549	0.0591473134	0.0587302731
