# Time (hours) 	 Flux Target 	 Flux Comp1 	 Flux Comp2 	 Flux Comp3 	 Flux Comp4 	 Flux Comp5 	 Flux Comp6 	 Flux Comp7 	 Flux Comp8 	 Flux Comp9 
-1.2711956447	0.0823250710	0.0824939669	0.0822490244	0.0819162816	0.0822399789	0.0825135252	0.0822525162	0.0821550217	0.0822343037	0.0820932120
-1.2307916043	0.0823278946	0.0826298626	0.0823542348	0.0819002709	0.0821465629	0.0823251043	0.0823101326	0.0821893555	0.0824418439	0.0821584409
-1.1903875639	0.0822329312	0.0823700655	0.0820352267	0.0814534232	0.0821726183	0.0821717305	0.0817744413	0.0819661206	0.0822492191	0.0822124871
-1.1499835235	0.0814546707	0.0818623553	0.0814870696	0.0810431475	0.0815457505	0.0815682363	0.0815015693	0.0815340842	0.0817498215	0.0814959732
-1.1095794831	0.0812615407	0.0811616735	0.0808151000	0.0805975798	0.0812215110	0.0810628913	0.0810521411	0.0807935720	0.0812190611	0.0810148801
-1.0691754427	0.0807919683	0.0807671962	0.0805658130	0.0801745746	0.0808884467	0.0807336544	0.0808877553	0.0804535185	0.0807050723	0.0806181977
-1.0287714023	0.0811245925	0.0811027397	0.0805509506	0.0803462990	0.0808699056	0.0805479795	0.0807963942	0.0807441435	0.0809326318	0.0807405583
-0.9883673619	0.0815804748	0.0816066345	0.0814297439	0.0809252435	0.0814440651	0.0815351048	0.0814120939	0.0811681196	0.0814861108	0.0814398930
-0.9479633215	0.0826913605	0.0829973413	0.0826671760	0.0819800642	0.0825500938	0.0825776170	0.0825084114	0.0822766359	0.0825636564	0.0824810680
-0.9075592811	0.0843139479	0.0846594398	0.0842827566	0.0837793000	0.0842592400	0.0843366795	0.0841784506	0.0840127004	0.0844222300	0.0842625534
-0.8671552407	0.0858998264	0.0866644802	0.0864563522	0.0861719203	0.0861925353	0.0863699380	0.0862746435	0.0863983155	0.0866227315	0.0864656047
-0.8267512003	0.0879160116	0.0888907747	0.0886466252	0.0883475534	0.0884776643	0.0883863521	0.0883794491	0.0885066118	0.0887926992	0.0885864357
-0.7863471599	0.0896232254	0.0910545586	0.0905865076	0.0901422720	0.0904324068	0.0902919252	0.0905310573	0.0904132925	0.0906926788	0.0907494794
-0.7459431195	0.0911199002	0.0929031115	0.0922869215	0.0920110762	0.0921916556	0.0921192443	0.0922834094	0.0924307160	0.0926101621	0.0922691343
-0.7055390791	0.0923415733	0.0941790656	0.0936264972	0.0936858809	0.0936464406	0.0937345895	0.0934347917	0.0938601089	0.0939119002	0.0936554408
-0.6651350387	0.0933994684	0.0951544384	0.0950124018	0.0947414894	0.0947771432	0.0949639043	0.0945696413	0.0949709100	0.0948820325	0.0948668070
-0.6247309983	0.0940030847	0.0959523912	0.0958426775	0.0956204714	0.0956540438	0.0957722146	0.0956602299	0.0959150172	0.0959308090	0.0958138591
-0.5843269579	0.0947313622	0.0968820516	0.0965072225	0.0963793919	0.0963241897	0.0965681038	0.0960838583	0.0966863583	0.0963145126	0.0964600417
-0.5439229175	0.0951094601	0.0975128029	0.0971246259	0.0968680236	0.0970058852	0.0971695903	0.0969387607	0.0972717150	0.0970143921	0.0972350131
-0.5035188771	0.0956034018	0.0979057682	0.0973201062	0.0973051156	0.0975095796	0.0975710851	0.0975501053	0.0976403883	0.0975053539	0.0976343215
-0.4631148367	0.0961187243	0.0982679804	0.0980937867	0.0976160535	0.0979476408	0.0979016059	0.0978239332	0.0982378281	0.0980151434	0.0980995287
-0.4227107963	0.0965097632	0.0987786550	0.0983737497	0.0981750189	0.0984729658	0.0983874550	0.0982278688	0.0980975959	0.0982479602	0.0984255302
-0.3823067559	0.0964807833	0.0990275408	0.0985798967	0.0981690517	0.0985743484	0.0986067531	0.0984038225	0.0986511189	0.0988019060	0.0988728939
-0.3419027154	0.0970707871	0.0992349550	0.0988771028	0.0987237187	0.0988964246	0.0991369359	0.0987042522	0.0989749171	0.0989731466	0.0989667286
-0.3014986750	0.0974144164	0.0995723427	0.0992294881	0.0989499724	0.0991943060	0.0990582157	0.0990076313	0.0993034435	0.0991853961	0.0991834070
-0.2610946346	0.0975357946	0.0997928798	0.0994764698	0.0993290270	0.0994405125	0.0996594459	0.0991425489	0.0995428506	0.0995503752	0.0992883639
-0.2206905942	0.0976589872	0.0999845764	0.0997544205	0.0996092911	0.0997027897	0.0998161299	0.0993511597	0.0998234718	0.0996833904	0.0995274364
-0.1802865538	0.0977799288	0.1002361903	0.0996745134	0.0995876261	0.0996184611	0.0999077146	0.0994890876	0.0999308824	0.0998046435	0.0999437975
-0.1398825134	0.0978513523	0.1003042430	0.0998604377	0.0995707332	0.0997668219	0.1002372280	0.0996337839	0.1001215553	0.1000549753	0.0999332789
-0.0994784730	0.0983550664	0.1004370236	0.0996901403	0.0997309810	0.0997491914	0.1001915479	0.0996386054	0.1001632757	0.0998730851	0.1001047016
-0.0590744326	0.0983679934	0.1004829817	0.1001087926	0.0997307174	0.0999200529	0.1003880826	0.0997979888	0.1000598648	0.1002364154	0.0999216652
-0.0186703922	0.0983142488	0.1004425215	0.1001340363	0.0999619496	0.0999657408	0.1002047644	0.0999351870	0.1000331920	0.1001296176	0.1002509394
0.0217336482	0.0982623424	0.1002821856	0.1001480158	0.0995162433	0.1000014065	0.1003672662	0.1000381917	0.1000144560	0.1001951329	0.1001749158
0.0621376886	0.0979426700	0.1002460231	0.1002015871	0.0997722667	0.0997151176	0.1000298744	0.1000165933	0.1000893632	0.1002507313	0.1000408549
0.1025417290	0.0980065157	0.0998960537	0.0998221581	0.0996364955	0.0999243518	0.1004353863	0.0999016244	0.0999409079	0.1000581887	0.0999156346
0.1429457694	0.0979821604	0.1000749278	0.1001173221	0.0996396415	0.0998372455	0.1001197622	0.0999234409	0.0999754539	0.1000983533	0.0998472640
0.1833498098	0.0979818676	0.0999582893	0.0998824276	0.0993704933	0.0993870653	0.0997707929	0.0996883293	0.0996763594	0.0998076757	0.0997389762
0.2237538502	0.0976895354	0.0996926911	0.0994685412	0.0991148032	0.0993584760	0.0996707145	0.0993682436	0.0997132410	0.0999435686	0.0995355101
0.2641578906	0.0976741782	0.0995207613	0.0993578890	0.0988672675	0.0994996934	0.0996072416	0.0990788391	0.0995018579	0.0995635624	0.0994035529
0.3045619310	0.0972351712	0.0992997223	0.0988601806	0.0987946947	0.0989820378	0.0992106475	0.0986681194	0.0990368620	0.0994448735	0.0992782190
0.3449659714	0.0970190343	0.0989948470	0.0989959914	0.0984905449	0.0987673753	0.0989961063	0.0988165160	0.0986688941	0.0990970134	0.0989251413
0.3853700118	0.0967141940	0.0987904559	0.0985097955	0.0982613077	0.0983353135	0.0985508936	0.0983740508	0.0985357758	0.0988030364	0.0984693004
0.4257740522	0.0964183200	0.0982181107	0.0981597846	0.0978781301	0.0981547871	0.0981831380	0.0979278146	0.0983408332	0.0984229465	0.0980088691
0.4661780926	0.0959371232	0.0981217619	0.0977450430	0.0976157342	0.0975844720	0.0980040786	0.0977392584	0.0976097145	0.0979515330	0.0976306110
0.5065821330	0.0957026633	0.0975458465	0.0973534424	0.0972690954	0.0970721695	0.0974925374	0.0972857954	0.0972200319	0.0978219924	0.0971775443
0.5469861734	0.0953632014	0.0972096219	0.0970322631	0.0970375470	0.0967096563	0.0969515495	0.0969040711	0.0970577196	0.0973906409	0.0965500478
0.5873902138	0.0950046063	0.0970455033	0.0964336320	0.0965144256	0.0965874309	0.0966135551	0.0961873491	0.0964285279	0.0968628972	0.0963849359
0.6277942543	0.0942750276	0.0962559409	0.0965137664	0.0961668857	0.0957692043	0.0961464812	0.0959932460	0.0960310779	0.0963334123	0.0962438926
0.6681982947	0.0941850956	0.0958556370	0.0954990433	0.0954183020	0.0950353016	0.0955187397	0.0953832838	0.0954167595	0.0959004157	0.0955867195
0.7086023351	0.0938663870	0.0951634881	0.0949688815	0.0952204745	0.0946223294	0.0948528151	0.0946780369	0.0950117314	0.0950686032	0.0950444037
0.7490063755	0.0933219308	0.0946383502	0.0944519432	0.0945529884	0.0940437678	0.0943809084	0.0939734942	0.0944370609	0.0945837038	0.0942583086
0.7894104159	0.0931310605	0.0942031645	0.0936799701	0.0939608801	0.0937426822	0.0935346207	0.0935106936	0.0936967332	0.0940818856	0.0938572884
0.8298144563	0.0927035418	0.0934603009	0.0931506838	0.0932409535	0.0930359445	0.0928123670	0.0929101323	0.0929761245	0.0933594473	0.0933967283
0.8702184967	0.0921821271	0.0927370103	0.0925370070	0.0925239499	0.0921211651	0.0922979073	0.0923446528	0.0925558779	0.0925508407	0.0925610626
0.9106225371	0.0916845161	0.0918915719	0.0916999489	0.0918756912	0.0914931721	0.0916357597	0.0915372165	0.0916587202	0.0918392288	0.0916706389
0.9510265775	0.0911075981	0.0911634885	0.0908050939	0.0910483454	0.0905977514	0.0907487148	0.0907012402	0.0908353991	0.0910087824	0.0910707624
0.9914306179	0.0904322684	0.0902416712	0.0900079547	0.0901428835	0.0899629734	0.0898644567	0.0900723319	0.0901889105	0.0902253383	0.0903226487
1.0318346583	0.0895917937	0.0894662342	0.0891306018	0.0895212353	0.0890828827	0.0891638699	0.0892262238	0.0891041951	0.0892763737	0.0893042828
1.0722386987	0.0886921135	0.0886070119	0.0885481974	0.0884516473	0.0883694196	0.0883473226	0.0886065506	0.0881715613	0.0884977134	0.0886222756
1.1126427391	0.0878614732	0.0877332408	0.0874800476	0.0876391620	0.0873525607	0.0874196749	0.0874835743	0.0874338374	0.0877433537	0.0875839821
1.1530467795	0.0870714748	0.0869266043	0.0863992372	0.0867480133	0.0865736393	0.0866175231	0.0866418816	0.0863081670	0.0869415906	0.0866784973
1.1934508199	0.0859977460	0.0860557405	0.0855745694	0.0858163205	0.0856672926	0.0857706160	0.0856982508	0.0853880993	0.0860506556	0.0858296267
1.2338548603	0.0849829893	0.0851022327	0.0846259663	0.0848376630	0.0844893350	0.0846380472	0.0846610375	0.0846883240	0.0851891280	0.0846672840
1.2742589007	0.0842137324	0.0842069012	0.0836199610	0.0838990903	0.0833809643	0.0837676453	0.0838035886	0.0834101804	0.0837897212	0.0838225312
1.3146629411	0.0830461424	0.0831416557	0.0827165076	0.0828822850	0.0823661073	0.0825810990	0.0827316990	0.0823188178	0.0829026122	0.0828250926
1.3550669815	0.0819715318	0.0821000895	0.0814321994	0.0816946230	0.0814989045	0.0817874926	0.0815858245	0.0814652503	0.0817255076	0.0816508414
1.3954710219	0.0807732952	0.0809638831	0.0805058622	0.0804604409	0.0802678496	0.0805653734	0.0805274515	0.0800956619	0.0806053845	0.0805374409
1.4358750623	0.0795420625	0.0800009673	0.0792518664	0.0793396772	0.0793234695	0.0790561541	0.0795031718	0.0791245053	0.0797321181	0.0792763431
1.4762791027	0.0784608817	0.0788604304	0.0780352662	0.0781599846	0.0782585728	0.0780794699	0.0783472359	0.0780358404	0.0782303775	0.0782187699
1.5166831431	0.0773676250	0.0775914211	0.0767105376	0.0769647392	0.0767762760	0.0772062049	0.0768877891	0.0768587903	0.0769509602	0.0769524983
1.5570871835	0.0760083865	0.0761880913	0.0757409829	0.0757438681	0.0757543001	0.0759077511	0.0756899935	0.0756196721	0.0761887777	0.0758944900
1.5974912239	0.0747901492	0.0749448384	0.0740963010	0.0745061685	0.0746114781	0.0745419208	0.0746374216	0.0742573898	0.0746075475	0.0743358264
1.6378952644	0.0733814770	0.0734530606	0.0729301166	0.0732799938	0.0733282514	0.0731886356	0.0730459477	0.0729937475	0.0733816119	0.0731000089
1.6782993048	0.0721793652	0.0723016536	0.0717763631	0.0721549301	0.0716306502	0.0718238523	0.0718040428	0.0715228098	0.0720329766	0.0717224893
1.7187033452	0.0707985889	0.0710217469	0.0702899420	0.0708632549	0.0703375176	0.0704330587	0.0702755493	0.0701428042	0.0707073514	0.0703750710
1.7591073856	0.0693249315	0.0696950583	0.0690888002	0.0692520658	0.0692607800	0.0686845619	0.0690393415	0.0687100610	0.0692865638	0.0687758223
1.7995114260	0.0676665650	0.0680682667	0.0674071608	0.0679580111	0.0676938947	0.0675594485	0.0676571705	0.0673486974	0.0676615542	0.0674432523
1.8399154664	0.0663310321	0.0666414726	0.0660025775	0.0663346732	0.0660599487	0.0661706899	0.0663893092	0.0660556853	0.0660917610	0.0660737759
1.8803195068	0.0644744144	0.0654053864	0.0646758651	0.0649165582	0.0646655527	0.0648234966	0.0649501048	0.0645498825	0.0646160345	0.0644506105
1.9207235472	0.0632313721	0.0638308287	0.0628791648	0.0633842763	0.0630410811	0.0630204087	0.0630444415	0.0629016794	0.0633277281	0.0628685970
1.9611275876	0.0615862687	0.0625082727	0.0615132668	0.0617747717	0.0616858792	0.0615620756	0.0617707495	0.0613847382	0.0615797403	0.0612838474
2.0015316280	0.0601709603	0.0604567624	0.0597165673	0.0603132780	0.0599838283	0.0600899681	0.0598954568	0.0596471816	0.0599895540	0.0599768796
