# Time (hours) 	 Flux Target 	 Flux Comp1 	 Flux Comp2 	 Flux Comp3 	 Flux Comp4 	 Flux Comp5 	 Flux Comp6 	 Flux Comp7 	 Flux Comp8 	 Flux Comp9 
-1.0745909678	0.0807396505	0.0810599530	0.0803404196	0.0804595835	0.0806380568	0.0805732166	0.0806735389	0.0810065819	0.0806511348	0.0803590773
-1.0341869273	0.0805986923	0.0808258604	0.0805889943	0.0804368065	0.0806404446	0.0804008742	0.0807433234	0.0805786482	0.0807648551	0.0804436716
-0.9937828869	0.0808109419	0.0815919503	0.0811194778	0.0807835731	0.0813775633	0.0808410830	0.0813693737	0.0813468252	0.0812023225	0.0810678598
-0.9533788465	0.0821393811	0.0827360787	0.0822034602	0.0822230495	0.0825975322	0.0823914312	0.0825397473	0.0823934145	0.0823673533	0.0818612667
-0.9129748061	0.0836151653	0.0842769155	0.0838069716	0.0836780166	0.0840503317	0.0840039095	0.0842306218	0.0839167592	0.0839301858	0.0836338787
-0.8725707657	0.0853446616	0.0865279983	0.0859368708	0.0855158351	0.0860931796	0.0860774447	0.0863386866	0.0859641763	0.0860346025	0.0854672277
-0.8321667253	0.0873496734	0.0885312132	0.0880404359	0.0876220867	0.0881108835	0.0882765869	0.0884830905	0.0880935450	0.0881131240	0.0877408922
-0.7917626849	0.0889346418	0.0905707155	0.0899649651	0.0898287767	0.0904107500	0.0906117563	0.0905313889	0.0900187393	0.0900574268	0.0898672649
-0.7513586445	0.0907373403	0.0925914707	0.0919598153	0.0916070200	0.0923151226	0.0921403566	0.0923475135	0.0916793374	0.0917581426	0.0916285012
-0.7109546041	0.0922909892	0.0939966128	0.0932520788	0.0933668345	0.0936513680	0.0936686471	0.0936605914	0.0933898342	0.0934450877	0.0931261763
-0.6705505637	0.0932108435	0.0950131695	0.0944524386	0.0943349236	0.0949130192	0.0947776985	0.0947700937	0.0946532915	0.0946515359	0.0940253423
-0.6301465233	0.0935479543	0.0958303837	0.0955463716	0.0953303831	0.0957037470	0.0956472734	0.0957108847	0.0955486941	0.0954345405	0.0950891384
-0.5897424829	0.0943294516	0.0966616577	0.0961510689	0.0960136423	0.0963813086	0.0964185099	0.0965742634	0.0962566790	0.0965094202	0.0960758871
-0.5493384425	0.0948174558	0.0973569705	0.0966190133	0.0965829049	0.0971162510	0.0968968187	0.0970219252	0.0967020341	0.0968988099	0.0965780649
-0.5089344021	0.0955021586	0.0976552314	0.0973066956	0.0970224483	0.0975725968	0.0975033659	0.0976656208	0.0973073523	0.0974168242	0.0968928224
-0.4685303617	0.0958037739	0.0979453158	0.0977810390	0.0972451888	0.0979154922	0.0978922896	0.0976874340	0.0977520335	0.0976529181	0.0975094988
-0.4281263213	0.0963320718	0.0985330672	0.0982637058	0.0977020649	0.0981800818	0.0979391924	0.0982877976	0.0980720197	0.0982017150	0.0979886350
-0.3877222809	0.0967478911	0.0987529185	0.0983010841	0.0980742584	0.0985149104	0.0981979689	0.0984299605	0.0984338528	0.0984429173	0.0983596824
-0.3473182405	0.0970831609	0.0990565256	0.0986521543	0.0983213596	0.0989614369	0.0984713829	0.0991003555	0.0989049270	0.0986340029	0.0985133778
-0.3069142001	0.0974419367	0.0991973564	0.0991479074	0.0986919439	0.0988617932	0.0988487680	0.0992429333	0.0991394252	0.0989063016	0.0985963259
-0.2665101597	0.0973109039	0.0995386199	0.0992749642	0.0988610266	0.0991699908	0.0990829472	0.0992598992	0.0991709779	0.0990867968	0.0989052266
-0.2261061193	0.0976138458	0.0995427072	0.0995408358	0.0991120679	0.0994343717	0.0992696815	0.0995933285	0.0994418788	0.0992520078	0.0991621528
-0.1857020789	0.0977793707	0.0997593033	0.0997665321	0.0993972926	0.0996226553	0.0995109293	0.0998689144	0.0995700791	0.0996421827	0.0994365837
-0.1452980385	0.0978881292	0.0999415525	0.0999262255	0.0996751866	0.0997444391	0.0998160597	0.1001234309	0.0996262609	0.0999172628	0.0996645658
-0.1048939981	0.0979572033	0.1000909344	0.0999911415	0.0999953092	0.0998429436	0.0999085570	0.1002149352	0.0998512787	0.0999783434	0.0996139329
-0.0644899577	0.0980702033	0.0998989789	0.0996083142	0.0998601506	0.0999033189	0.1000531443	0.0999972587	0.0996645927	0.0997812071	0.0995907920
-0.0240859172	0.0980655344	0.1000366821	0.1001542043	0.0997847158	0.1000759119	0.1000059300	0.0999889000	0.0998891139	0.0997330045	0.0996130522
0.0163181232	0.0979865890	0.0999635652	0.0998051398	0.0999118335	0.1000176771	0.1000707523	0.1003395919	0.0999523432	0.0997853646	0.0997110476
0.0567221636	0.0981824230	0.1000645950	0.1001303840	0.0998573867	0.0998952932	0.0999612486	0.1002052300	0.0994573473	0.0998032997	0.0996370489
0.0971262040	0.0978173409	0.1000358763	0.0999238444	0.0998004124	0.0997130944	0.0998595758	0.1000387502	0.0996822846	0.0997045840	0.0995562902
0.1375302444	0.0976391505	0.0998447580	0.0999963491	0.0996216858	0.0997998419	0.0998965000	0.0999011182	0.0995924517	0.0996695550	0.0996164910
0.1779342848	0.0975536293	0.0996174666	0.0998934830	0.0998611459	0.0996787278	0.0998237096	0.0997183928	0.0992945936	0.0997603906	0.0994919739
0.2183383252	0.0974062658	0.0997482996	0.0997299890	0.0994693800	0.0994724573	0.0997001179	0.0994780307	0.0991578203	0.0994068640	0.0991920415
0.2587423656	0.0970298845	0.0995218010	0.0993075146	0.0993276271	0.0994948026	0.0993442178	0.0992719036	0.0988675220	0.0994361541	0.0989297152
0.2991464060	0.0969418101	0.0991760606	0.0989647894	0.0992836350	0.0988414211	0.0992437575	0.0992368652	0.0987436477	0.0990871338	0.0986933977
0.3395504464	0.0966640766	0.0988787777	0.0988506539	0.0990874989	0.0987437839	0.0988741352	0.0990238593	0.0988440087	0.0990476411	0.0986306365
0.3799544868	0.0963231386	0.0986654633	0.0985808663	0.0988274127	0.0984230185	0.0986167875	0.0987738227	0.0983158754	0.0985568213	0.0982437768
0.4203585272	0.0961609910	0.0983224501	0.0983325189	0.0984518749	0.0984263170	0.0981748917	0.0983867538	0.0982362774	0.0981146900	0.0979781461
0.4607625676	0.0958616958	0.0978538090	0.0981981539	0.0980736749	0.0979985372	0.0978728116	0.0979789884	0.0975533418	0.0979802503	0.0977170782
0.5011666080	0.0953593012	0.0975163276	0.0975168988	0.0973779255	0.0977628018	0.0972297896	0.0974974104	0.0973062036	0.0974677325	0.0971310764
0.5415706484	0.0951644921	0.0969724457	0.0971857347	0.0969885857	0.0971800886	0.0969624825	0.0972209475	0.0969932641	0.0971392516	0.0968380478
0.5819746888	0.0944094618	0.0965164934	0.0966829225	0.0965544917	0.0967676021	0.0967553018	0.0966560911	0.0964559592	0.0966994394	0.0960791980
0.6223787292	0.0940375647	0.0960207369	0.0963302561	0.0961487517	0.0961491494	0.0964098198	0.0961018211	0.0958699150	0.0964287235	0.0956212920
0.6627827696	0.0937801451	0.0957230088	0.0956056208	0.0956193750	0.0957637537	0.0954821258	0.0953486266	0.0952892671	0.0956310935	0.0952109632
0.7031868100	0.0935594780	0.0950289297	0.0950907692	0.0948423688	0.0951675180	0.0949694360	0.0948482284	0.0948579739	0.0953068810	0.0947182167
0.7435908504	0.0931751412	0.0943721975	0.0945427668	0.0942522152	0.0944970745	0.0943059308	0.0944221231	0.0938919476	0.0945086972	0.0941998581
0.7839948908	0.0929100398	0.0935889939	0.0939287896	0.0937313215	0.0937379003	0.0936393831	0.0937582866	0.0933946450	0.0939916642	0.0936283926
0.8243989312	0.0925918894	0.0932133374	0.0932770124	0.0932432950	0.0931380351	0.0929185882	0.0930138965	0.0929952468	0.0932523613	0.0929802485
0.8648029716	0.0919514779	0.0925014134	0.0927466901	0.0924925225	0.0925113294	0.0924183842	0.0924285128	0.0923153338	0.0926427367	0.0921962268
0.9052070120	0.0914061748	0.0918092876	0.0918964293	0.0918380515	0.0918733188	0.0912176930	0.0918190553	0.0916126476	0.0917145838	0.0916807679
0.9456110524	0.0909214780	0.0911021231	0.0909569328	0.0911095665	0.0909660628	0.0910468375	0.0910728295	0.0908714311	0.0910474678	0.0911402042
0.9860150929	0.0901225558	0.0904436183	0.0901613777	0.0903567842	0.0903874815	0.0898606572	0.0901017029	0.0898053389	0.0903122502	0.0901370106
1.0264191333	0.0896053945	0.0897599856	0.0894957944	0.0895316782	0.0895658646	0.0892770270	0.0897388979	0.0893994206	0.0896514971	0.0894232202
1.0668231737	0.0883842405	0.0887659350	0.0884870546	0.0886191297	0.0887410496	0.0883738480	0.0885414033	0.0881688749	0.0888264902	0.0885852830
1.1072272141	0.0877329681	0.0879818289	0.0875735843	0.0875278058	0.0876024012	0.0876121631	0.0876254451	0.0875460510	0.0879340746	0.0876245120
1.1476312545	0.0869018007	0.0868969434	0.0868130802	0.0866487642	0.0869048996	0.0866725543	0.0870414931	0.0865837733	0.0866144332	0.0866086977
1.1880352949	0.0860989134	0.0860536691	0.0857280467	0.0857176202	0.0860246066	0.0859170542	0.0859381103	0.0854918878	0.0859652136	0.0856892640
1.2284393353	0.0848105974	0.0850551782	0.0846273295	0.0847329297	0.0852015654	0.0848577810	0.0851218510	0.0844215245	0.0850753362	0.0848013688
1.2688433757	0.0836430203	0.0841195591	0.0837341638	0.0835513999	0.0841111110	0.0837332799	0.0839380401	0.0836307053	0.0840230515	0.0837167228
1.3092474161	0.0824416633	0.0830080946	0.0827124262	0.0825058313	0.0828470896	0.0828370325	0.0829052017	0.0827140335	0.0828370822	0.0827228217
1.3496514565	0.0816534823	0.0818245136	0.0816082844	0.0813455906	0.0819017913	0.0817463662	0.0817725472	0.0815540100	0.0819085323	0.0816275025
1.3900554969	0.0805622691	0.0808831194	0.0806912392	0.0803699159	0.0808882487	0.0803780948	0.0808716022	0.0805773157	0.0807143516	0.0805992963
1.4304595373	0.0794417987	0.0796522971	0.0794123546	0.0791330084	0.0799783094	0.0793287089	0.0794747448	0.0794056146	0.0793344280	0.0794888386
1.4708635777	0.0782145251	0.0785934469	0.0783001068	0.0779518486	0.0786722627	0.0781678125	0.0782719241	0.0781211543	0.0782859109	0.0783412065
1.5112676181	0.0773374854	0.0773475017	0.0770126163	0.0768242050	0.0772268135	0.0771369123	0.0772532900	0.0768091652	0.0770921588	0.0768259370
1.5516716585	0.0758558606	0.0758291528	0.0758759742	0.0758179265	0.0761929931	0.0758437618	0.0760991434	0.0758680468	0.0756580480	0.0755202236
1.5920756989	0.0747718831	0.0747174904	0.0744936865	0.0743169002	0.0746474696	0.0745701113	0.0747546931	0.0745892118	0.0745652241	0.0743409457
1.6324797393	0.0732033926	0.0734537081	0.0731916955	0.0731605245	0.0734311314	0.0734124016	0.0735332162	0.0734817097	0.0733673288	0.0733384001
1.6728837797	0.0721693677	0.0721131786	0.0720368215	0.0717813232	0.0718897203	0.0718442456	0.0720410130	0.0719267184	0.0718468439	0.0720292770
1.7132878201	0.0706322873	0.0708069571	0.0708051416	0.0707303881	0.0705706804	0.0704936447	0.0706250032	0.0706185203	0.0705233610	0.0706875332
1.7536918605	0.0692799910	0.0693969844	0.0688489008	0.0692505673	0.0694219166	0.0693369029	0.0693582992	0.0691474293	0.0691606649	0.0692423550
1.7940959009	0.0675508152	0.0680191035	0.0675465865	0.0678034197	0.0679023822	0.0678922733	0.0678008691	0.0679060419	0.0676946367	0.0680231707
1.8344999413	0.0664690742	0.0667574140	0.0663779141	0.0661739011	0.0662555744	0.0664388715	0.0664775321	0.0665478793	0.0662721459	0.0664613869
1.8749039817	0.0649869915	0.0650499512	0.0648173986	0.0646390387	0.0647676800	0.0649623085	0.0649720323	0.0649754176	0.0647969699	0.0646523212
1.9153080221	0.0632123364	0.0634339551	0.0632863676	0.0633224294	0.0632530109	0.0631475342	0.0631352926	0.0632790386	0.0632476480	0.0631754797
1.9557120626	0.0617183042	0.0621202450	0.0617659743	0.0614339043	0.0615473440	0.0618387960	0.0614067175	0.0620117929	0.0620557258	0.0617247360
1.9961161030	0.0601277381	0.0604695317	0.0600337695	0.0600980345	0.0600326544	0.0603553095	0.0599829968	0.0602995371	0.0599615458	0.0596546836
2.0365201434	0.0583082673	0.0587233428	0.0583560736	0.0582983053	0.0585066340	0.0586887019	0.0582841123	0.0585909661	0.0588091329	0.0584465986
2.0769241838	0.0568849783	0.0573010093	0.0567038839	0.0566855107	0.0567240198	0.0569203701	0.0568969429	0.0569537971	0.0569459276	0.0565709202
