# Time (hours) 	 Flux Target 	 Flux Comp1 	 Flux Comp2 	 Flux Comp3 	 Flux Comp4 	 Flux Comp5 	 Flux Comp6 	 Flux Comp7 	 Flux Comp8 	 Flux Comp9 
-0.8967278586	0.0842240394	0.0847640497	0.0851089584	0.0844924949	0.0844473682	0.0849765439	0.0845107556	0.0848616563	0.0849922748	0.0846364018
-0.8563238181	0.0860669188	0.0867665592	0.0869619082	0.0866628585	0.0868266443	0.0871039739	0.0867843177	0.0866557475	0.0870805552	0.0867619181
-0.8159197777	0.0882501885	0.0886628962	0.0892951323	0.0888012088	0.0891167143	0.0892674098	0.0887606177	0.0888050360	0.0890604750	0.0891106518
-0.7755157373	0.0898553677	0.0907901932	0.0911914741	0.0906404255	0.0906018924	0.0913648064	0.0907379286	0.0905662005	0.0910912117	0.0909434055
-0.7351116969	0.0910824571	0.0924063563	0.0931962570	0.0924809065	0.0924628845	0.0929900120	0.0925789709	0.0923969455	0.0928468658	0.0923847234
-0.6947076565	0.0924529231	0.0937668457	0.0944896719	0.0937194505	0.0937913908	0.0945863168	0.0940187582	0.0941134050	0.0942099172	0.0938303491
-0.6543036161	0.0932243083	0.0948547312	0.0953455961	0.0949745906	0.0948598376	0.0955949227	0.0949756639	0.0948396927	0.0951929151	0.0953455301
-0.6138995757	0.0940233283	0.0956837786	0.0963945386	0.0958708829	0.0958777464	0.0962936333	0.0959233372	0.0958642631	0.0958859291	0.0957097963
-0.5734955353	0.0946401840	0.0965795960	0.0969092060	0.0964790296	0.0965909769	0.0969962972	0.0965842214	0.0965856712	0.0967794089	0.0966986561
-0.5330914949	0.0952486165	0.0967011691	0.0971738110	0.0971715900	0.0970686465	0.0974569533	0.0973959435	0.0971260629	0.0972804705	0.0972171327
-0.4926874545	0.0955636150	0.0974417018	0.0977682658	0.0975117789	0.0974466661	0.0980087068	0.0977228281	0.0975369037	0.0976376909	0.0975429129
-0.4522834141	0.0961143713	0.0977142004	0.0981139274	0.0979974250	0.0978698484	0.0983659485	0.0981594136	0.0979863889	0.0979864801	0.0980771492
-0.4118793737	0.0963743139	0.0982781217	0.0984023544	0.0983035258	0.0981970084	0.0985817443	0.0984329498	0.0983057991	0.0982885568	0.0983926787
-0.3714753333	0.0967122931	0.0984094196	0.0986423297	0.0986599986	0.0987178433	0.0988727343	0.0987053503	0.0985491858	0.0983057924	0.0988186295
-0.3310712929	0.0968099359	0.0987795608	0.0988803430	0.0990644160	0.0985937265	0.0992840722	0.0990893311	0.0987883905	0.0986741170	0.0990425033
-0.2906672525	0.0972911076	0.0991484896	0.0993132954	0.0993041076	0.0989320646	0.0994788588	0.0990096809	0.0993021881	0.0990514819	0.0994512204
-0.2502632121	0.0974964788	0.0992340908	0.0993926234	0.0995098223	0.0992312804	0.0998516712	0.0994085508	0.0994075450	0.0993626999	0.0995111559
-0.2098591717	0.0977584472	0.0994555773	0.0994820656	0.0996281008	0.0995015274	0.0998586961	0.0994771750	0.0995106828	0.0994269357	0.0995984000
-0.1694551313	0.0977524453	0.0993747591	0.0995594692	0.0996932323	0.0996195511	0.0999984388	0.0997705140	0.0997744678	0.0996624647	0.0997729199
-0.1290510909	0.0978314686	0.0997306816	0.0998127295	0.0998590366	0.0995523644	0.0998961763	0.0999135076	0.0998835142	0.1000503843	0.0999456349
-0.0886470505	0.0978278024	0.0999473518	0.0998680143	0.1000519760	0.0999106184	0.1000294916	0.0998278729	0.1000285909	0.0999187356	0.0998190694
-0.0482430101	0.0980303493	0.0999540147	0.0999012674	0.1000405811	0.0998883984	0.1000242582	0.0998028481	0.1002418126	0.1004474041	0.0998510816
-0.0078389697	0.0979301670	0.0998049201	0.0997473496	0.1001435423	0.0997403421	0.1002917582	0.0998577005	0.1000106391	0.1002657660	0.0997733902
0.0325650707	0.0981094358	0.0999673613	0.0998769734	0.1001600475	0.0997616655	0.1002633792	0.1000557056	0.1001900776	0.1000070066	0.0999212212
0.0729691111	0.0980429332	0.0999134318	0.0996185847	0.0998924779	0.0998089624	0.1001754791	0.0996353000	0.1000599539	0.1002027881	0.0998401818
0.1133731515	0.0979085936	0.0998187595	0.0997651925	0.0997743759	0.0996001148	0.1000166884	0.0997087032	0.0997297465	0.1000031004	0.0996785144
0.1537771920	0.0978764428	0.0997017412	0.0994978964	0.0996216993	0.0996372257	0.1001072073	0.0996347210	0.0997528201	0.0998482040	0.0994681019
0.1941812324	0.0978796861	0.0996555263	0.0992731318	0.0995216050	0.0994726711	0.0997017562	0.0995645765	0.0996322838	0.0999015833	0.0995502267
0.2345852728	0.0974515025	0.0994410877	0.0993803671	0.0992373900	0.0992391959	0.0997104203	0.0994231386	0.0994288210	0.0996145936	0.0994664549
0.2749893132	0.0973414825	0.0988642869	0.0991908244	0.0991017971	0.0990546097	0.0996001319	0.0992492344	0.0992649019	0.0995429282	0.0992738573
0.3153933536	0.0970691060	0.0988690664	0.0989897282	0.0986984326	0.0987995448	0.0993631620	0.0990668272	0.0992264600	0.0994897978	0.0991401234
0.3557973940	0.0968591224	0.0986711277	0.0987736092	0.0985330242	0.0987069872	0.0991546339	0.0983555178	0.0988769061	0.0991896864	0.0987666870
0.3962014344	0.0966218169	0.0981847725	0.0987077285	0.0981391278	0.0984072636	0.0986752390	0.0983873993	0.0986285906	0.0987010627	0.0982761508
0.4366054748	0.0963652867	0.0981141194	0.0984551993	0.0979850076	0.0979617056	0.0985348555	0.0980328054	0.0981680315	0.0984241200	0.0982312104
0.4770095152	0.0960307769	0.0977497392	0.0978063272	0.0975603828	0.0979214341	0.0980259557	0.0977066224	0.0977743308	0.0981786226	0.0977615713
0.5174135556	0.0954918861	0.0973313771	0.0976884106	0.0971634224	0.0974469666	0.0976020253	0.0972228279	0.0972241615	0.0977065265	0.0973821098
0.5578175960	0.0952605106	0.0967691850	0.0969512301	0.0969820614	0.0970340516	0.0969300814	0.0967990665	0.0969380832	0.0972813049	0.0966682081
0.5982216364	0.0946078698	0.0963461473	0.0965990247	0.0961679572	0.0963711801	0.0965792443	0.0963920237	0.0964265137	0.0970960690	0.0964201779
0.6386256768	0.0942471851	0.0957593417	0.0960994719	0.0956594709	0.0960550976	0.0961706770	0.0961651102	0.0959429961	0.0964561847	0.0960305663
0.6790297172	0.0937588448	0.0951774326	0.0956801011	0.0953613610	0.0953830153	0.0957271195	0.0956035920	0.0954968469	0.0955414678	0.0955882826
0.7194337576	0.0935157917	0.0948024863	0.0949217391	0.0947390933	0.0949138444	0.0951628780	0.0947627537	0.0948847436	0.0951356093	0.0951581481
0.7598377980	0.0932478169	0.0941107124	0.0946701437	0.0941549933	0.0943598144	0.0944226999	0.0943499799	0.0943749178	0.0945506507	0.0943803390
0.8002418384	0.0927950410	0.0936393658	0.0939457306	0.0934052603	0.0934819287	0.0939492552	0.0936412513	0.0935322653	0.0938211127	0.0937626444
0.8406458788	0.0924928243	0.0928779753	0.0932497522	0.0929009605	0.0929669801	0.0931092806	0.0929887393	0.0929596758	0.0931644873	0.0930482899
0.8810499192	0.0920377060	0.0920773972	0.0927570407	0.0920806369	0.0921230426	0.0926462999	0.0922274259	0.0922150908	0.0925485007	0.0923489752
0.9214539596	0.0912627276	0.0915532421	0.0918307714	0.0914294010	0.0913172142	0.0915936646	0.0913245918	0.0918238315	0.0919058002	0.0915401205
0.9618580000	0.0907409626	0.0909844292	0.0912118592	0.0906257548	0.0905366882	0.0909090944	0.0907147378	0.0905828958	0.0911362757	0.0907402268
1.0022620404	0.0900898597	0.0898587555	0.0904049130	0.0897059569	0.0899111911	0.0901112890	0.0897875743	0.0900972349	0.0902401819	0.0900093381
1.0426660808	0.0893493210	0.0891823568	0.0893060585	0.0890397388	0.0892384609	0.0895248450	0.0889534028	0.0891549467	0.0894863813	0.0890444458
1.0830701212	0.0885453291	0.0882065181	0.0885041460	0.0882053010	0.0882698674	0.0884831474	0.0881578860	0.0885509884	0.0886050788	0.0881114014
1.1234741616	0.0874162779	0.0873671402	0.0876364600	0.0873953206	0.0873323142	0.0875097541	0.0872821060	0.0877561572	0.0877568263	0.0872587025
1.1638782021	0.0864806433	0.0865961274	0.0867745504	0.0864149216	0.0866251199	0.0867096195	0.0862866173	0.0865703532	0.0867991275	0.0862025346
1.2042822425	0.0855272661	0.0854625963	0.0857453263	0.0853677883	0.0854475874	0.0857516270	0.0853495366	0.0854540276	0.0859876300	0.0854891844
1.2446862829	0.0845594275	0.0843923573	0.0846493938	0.0842957842	0.0845387283	0.0848224599	0.0846001709	0.0843949704	0.0848111116	0.0844961701
1.2850903233	0.0834018957	0.0832145584	0.0836228885	0.0834263975	0.0835332422	0.0834866748	0.0835488392	0.0833529054	0.0838327183	0.0832519069
1.3254943637	0.0824097004	0.0822542369	0.0827431523	0.0824459447	0.0824022554	0.0823706985	0.0824292287	0.0824033387	0.0827913085	0.0825137637
1.3658984041	0.0813204837	0.0813655949	0.0814190918	0.0815502529	0.0812902709	0.0815603642	0.0814438316	0.0811997390	0.0817807060	0.0812793143
1.4063024445	0.0803843855	0.0803249810	0.0804938932	0.0803626793	0.0802370225	0.0802416512	0.0801749691	0.0801522715	0.0805744645	0.0803946483
1.4467064849	0.0792291829	0.0793432656	0.0792282201	0.0792640735	0.0790779882	0.0790781807	0.0790556177	0.0791958229	0.0796050233	0.0789750048
1.4871105253	0.0780324174	0.0781872114	0.0781517694	0.0779305160	0.0778581785	0.0780251454	0.0779023972	0.0781378057	0.0785503437	0.0780485971
1.5275145657	0.0767014673	0.0768629988	0.0768060315	0.0767043852	0.0766889604	0.0768334120	0.0767103207	0.0765544018	0.0768448264	0.0766300250
1.5679186061	0.0755439869	0.0752560849	0.0753344836	0.0754603892	0.0754909477	0.0756199185	0.0752177617	0.0754585575	0.0758059647	0.0755496718
1.6083226465	0.0742819869	0.0743131332	0.0740900144	0.0742679694	0.0742247614	0.0742844633	0.0742030032	0.0739956964	0.0745454339	0.0740605620
1.6487266869	0.0727177136	0.0728041241	0.0727478447	0.0730939502	0.0727113325	0.0730693597	0.0727331988	0.0730572219	0.0730641544	0.0728824687
1.6891307273	0.0715545585	0.0714690523	0.0714562109	0.0715371258	0.0714338304	0.0716686697	0.0715370425	0.0715293877	0.0717541501	0.0715141192
1.7295347677	0.0702573022	0.0699363072	0.0699591695	0.0701291264	0.0699896213	0.0701306283	0.0702132417	0.0703506064	0.0704476980	0.0700789328
1.7699388081	0.0687216550	0.0688177235	0.0684501004	0.0684952265	0.0686781396	0.0689820014	0.0688616714	0.0687783949	0.0689878243	0.0688160463
1.8103428485	0.0672138381	0.0671132818	0.0670674138	0.0670502196	0.0670312096	0.0673667491	0.0672725562	0.0676244109	0.0675408645	0.0673824412
1.8507468889	0.0657834136	0.0657911620	0.0656110300	0.0657139032	0.0655470047	0.0658310014	0.0657975549	0.0660443459	0.0660545533	0.0659261300
1.8911509293	0.0641214453	0.0641027090	0.0641097803	0.0642447477	0.0641898012	0.0644721082	0.0641789337	0.0644288231	0.0644558101	0.0644025330
1.9315549697	0.0624113007	0.0627321843	0.0624071185	0.0625369237	0.0626996684	0.0628795739	0.0625973289	0.0627537449	0.0628043407	0.0629008021
1.9719590101	0.0610857776	0.0611148047	0.0609199220	0.0610260451	0.0610454368	0.0608709118	0.0613046559	0.0608998818	0.0615830906	0.0612638660
2.0123630505	0.0593612891	0.0595609808	0.0595584569	0.0594960621	0.0594766717	0.0593685951	0.0597205273	0.0595254498	0.0599063479	0.0596571973
2.0527670909	0.0576699374	0.0577833713	0.0580538020	0.0579586474	0.0576274076	0.0577688546	0.0576517112	0.0578087265	0.0582190179	0.0579800814
