# Time (hours) 	 Flux Target 	 Flux Comp1 	 Flux Comp2 	 Flux Comp3 	 Flux Comp4 	 Flux Comp5 	 Flux Comp6 	 Flux Comp7 	 Flux Comp8 	 Flux Comp9 
0.1313298046	0.0978394719	0.1000151056	0.0996535761	0.0999960658	0.0995848619	0.0996954263	0.1000459899	0.0998151362	0.0997878524	0.0999166692
0.1717338450	0.0977341203	0.0999871658	0.0997482969	0.0996399478	0.0994562072	0.0997365622	0.0999347955	0.1001120347	0.0995443325	0.0999064318
0.2121378854	0.0976566522	0.0997197486	0.0993811996	0.0995909471	0.0994887243	0.0995787172	0.0997491441	0.0995973594	0.0992320572	0.0996357150
0.2525419258	0.0973694281	0.0997197669	0.0992723669	0.0994775719	0.0992582320	0.0994943554	0.0995606281	0.0993420016	0.0991709761	0.0993607428
0.2929459662	0.0972501210	0.0995792551	0.0989772003	0.0992141833	0.0991210015	0.0993922381	0.0994157074	0.0992100701	0.0991883258	0.0991671230
0.3333500066	0.0970273778	0.0992079713	0.0987014421	0.0990922557	0.0988219058	0.0989199785	0.0992351238	0.0991755969	0.0987946704	0.0989295100
0.3737540470	0.0966548035	0.0990400846	0.0984935907	0.0986613178	0.0985853484	0.0986915103	0.0989576901	0.0988584363	0.0983879338	0.0987233835
0.4141580874	0.0964633004	0.0988539901	0.0983219529	0.0981810217	0.0981212530	0.0983055448	0.0987358211	0.0982238566	0.0981707471	0.0983317303
0.4545621278	0.0962678822	0.0983401388	0.0979597742	0.0979641486	0.0980360779	0.0981823739	0.0985176628	0.0981105000	0.0976060124	0.0982546156
0.4949661682	0.0959290207	0.0978262108	0.0976135640	0.0976674631	0.0974295483	0.0976181662	0.0981664603	0.0978049892	0.0974359628	0.0976613198
0.5353702086	0.0954355336	0.0974821209	0.0971095962	0.0970016644	0.0974145781	0.0971059412	0.0977052420	0.0972451212	0.0968118883	0.0973200212
0.5757742490	0.0949658035	0.0968556185	0.0966298465	0.0967729196	0.0969570747	0.0969348227	0.0973149499	0.0967463244	0.0964340491	0.0970634908
0.6161782894	0.0945222982	0.0962276430	0.0962916069	0.0963844810	0.0964561634	0.0962223227	0.0968560805	0.0962524003	0.0959409753	0.0963976862
0.6565823298	0.0941247755	0.0957945955	0.0956970559	0.0954804062	0.0959418953	0.0957592314	0.0960573824	0.0957291909	0.0953521902	0.0957891125
0.6969863702	0.0940166611	0.0951221722	0.0950776509	0.0951966082	0.0951145549	0.0951197429	0.0955228381	0.0951319330	0.0948590891	0.0953990397
0.7373904106	0.0933894610	0.0947969372	0.0944914797	0.0948890721	0.0945478246	0.0946174576	0.0949624399	0.0946520050	0.0943280531	0.0946796312
0.7777944510	0.0930679815	0.0944479148	0.0941320161	0.0940118406	0.0940948766	0.0939633698	0.0943797445	0.0939503612	0.0936724436	0.0939428637
0.8181984914	0.0925048858	0.0932736115	0.0935916259	0.0936535423	0.0934948984	0.0932231129	0.0935684929	0.0931295237	0.0932128592	0.0933349852
0.8586025318	0.0921541780	0.0925300765	0.0929167146	0.0927105248	0.0927930530	0.0927192371	0.0929961990	0.0924563179	0.0923321757	0.0928523783
0.8990065722	0.0917503370	0.0920445723	0.0920491370	0.0918939779	0.0921049279	0.0918446958	0.0920705910	0.0917912301	0.0917461075	0.0919412684
0.9394106126	0.0907609450	0.0911727056	0.0913398490	0.0911071701	0.0913727461	0.0911794247	0.0915153944	0.0910006771	0.0910918477	0.0910901500
0.9798146530	0.0905034103	0.0906655016	0.0904189517	0.0905927674	0.0906911808	0.0905392907	0.0906570026	0.0902786001	0.0903604571	0.0904325395
1.0202186934	0.0898941286	0.0897290847	0.0896399996	0.0894821265	0.0896732674	0.0896340726	0.0897768840	0.0897723385	0.0892397212	0.0896328128
1.0606227339	0.0885868090	0.0887112538	0.0888879678	0.0888561727	0.0890395045	0.0887599643	0.0888780876	0.0889390698	0.0886166722	0.0886826024
1.1010267743	0.0879522308	0.0879311425	0.0878901967	0.0879429622	0.0880527942	0.0878679470	0.0878967769	0.0877773304	0.0877476393	0.0879036298
1.1414308147	0.0867758473	0.0870850836	0.0872963848	0.0868950072	0.0870703530	0.0870331620	0.0869830675	0.0868476179	0.0867960669	0.0870260221
1.1818348551	0.0856783681	0.0862054322	0.0862995348	0.0859904525	0.0862064888	0.0860228781	0.0862636245	0.0862188929	0.0858560991	0.0862402005
1.2222388955	0.0849142626	0.0847369561	0.0851874538	0.0852886548	0.0851118298	0.0850436800	0.0851809243	0.0849485969	0.0847764532	0.0850308463
1.2626429359	0.0840137596	0.0838042407	0.0843520681	0.0841667813	0.0840079012	0.0842275604	0.0842438050	0.0840956087	0.0837267699	0.0841788755
1.3030469763	0.0830906048	0.0829055945	0.0832824164	0.0832428036	0.0829856674	0.0830290112	0.0832605018	0.0830485380	0.0829203951	0.0829610584
1.3434510167	0.0820326489	0.0818148172	0.0819259209	0.0820079764	0.0819944394	0.0821788543	0.0820590273	0.0820245031	0.0817058462	0.0818402342
1.3838550571	0.0806994903	0.0807749267	0.0811993445	0.0810354106	0.0809607824	0.0809821523	0.0808089974	0.0806537982	0.0808475238	0.0807122099
1.4242590975	0.0795240875	0.0797421273	0.0798775857	0.0798187325	0.0796805165	0.0800740628	0.0795932889	0.0794852038	0.0795547844	0.0794604137
1.4646631379	0.0786181977	0.0784493104	0.0786246279	0.0786232650	0.0787967334	0.0787239689	0.0783051788	0.0786521729	0.0785839393	0.0784473202
1.5050671783	0.0771842976	0.0772157321	0.0774792520	0.0773743753	0.0773825705	0.0776798457	0.0774545524	0.0770626840	0.0774377156	0.0775026290
1.5454712187	0.0762752146	0.0759833257	0.0760992636	0.0760823185	0.0761659464	0.0763234885	0.0761999001	0.0760316638	0.0760383576	0.0760777006
1.5858752591	0.0749405353	0.0748712630	0.0749439831	0.0747942199	0.0747853697	0.0751556740	0.0748849054	0.0747540177	0.0747491125	0.0746413829
1.6262792995	0.0736139595	0.0735188837	0.0736245745	0.0735633172	0.0737593654	0.0738999687	0.0734351389	0.0734542385	0.0734761413	0.0733089356
1.6666833399	0.0724305079	0.0720748179	0.0721883726	0.0720200068	0.0723354512	0.0725604010	0.0719431939	0.0719712063	0.0721271090	0.0720757536
1.7070873803	0.0710513475	0.0707799323	0.0709967741	0.0707429049	0.0710123735	0.0711513385	0.0706792936	0.0707769770	0.0704963906	0.0705575209
1.7474914207	0.0696493004	0.0692626444	0.0694903993	0.0696325409	0.0692290292	0.0697330241	0.0694952352	0.0691750762	0.0693536962	0.0694188905
1.7878954611	0.0681515304	0.0679555017	0.0681432317	0.0679145343	0.0679376709	0.0683353063	0.0681655757	0.0679916372	0.0678920987	0.0678098661
1.8282995015	0.0667257033	0.0661990709	0.0664506145	0.0667148953	0.0666812316	0.0667772890	0.0665525833	0.0664619641	0.0664734666	0.0663638768
1.8687035419	0.0652031975	0.0648800463	0.0649807920	0.0651279419	0.0651716736	0.0653000062	0.0652332344	0.0648682596	0.0649305587	0.0647715437
1.9091075823	0.0635832728	0.0633047758	0.0633266083	0.0634522658	0.0635393838	0.0636789643	0.0637016139	0.0632975722	0.0635655490	0.0633171629
1.9495116227	0.0621437163	0.0616954197	0.0618897589	0.0620440389	0.0619645757	0.0621939609	0.0623437901	0.0619713836	0.0620253412	0.0619621427
1.9899156631	0.0605243160	0.0602785439	0.0602450833	0.0605122882	0.0603229540	0.0605820853	0.0605065750	0.0602889667	0.0603680245	0.0601928004
