# Time (hours) 	 Flux Target 	 Flux Comp1 	 Flux Comp2 	 Flux Comp3 	 Flux Comp4 	 Flux Comp5 	 Flux Comp6 	 Flux Comp7 	 Flux Comp8 	 Flux Comp9 
-0.8647570392	0.0858546038	0.0865403864	0.0865036781	0.0867442420	0.0865714265	0.0858821973	0.0863029929	0.0867686116	0.0863564147	0.0864687383
-0.8243529988	0.0875405453	0.0887223404	0.0886837155	0.0887322007	0.0884807845	0.0882737546	0.0886985616	0.0888601433	0.0883274940	0.0886782871
-0.7839489584	0.0895761017	0.0909155013	0.0905681335	0.0908413497	0.0903923463	0.0901374130	0.0907814450	0.0908554822	0.0903825588	0.0908054535
-0.7435449180	0.0909999107	0.0926676251	0.0923071858	0.0925452631	0.0922601018	0.0917358970	0.0925045837	0.0925567414	0.0923689692	0.0924899739
-0.7031408776	0.0922447497	0.0940616276	0.0938594434	0.0940180762	0.0938843502	0.0932354188	0.0937082991	0.0939606845	0.0935960753	0.0940814445
-0.6627368372	0.0932712625	0.0950548190	0.0950818854	0.0951823216	0.0949918526	0.0944902783	0.0947545715	0.0953504652	0.0947675945	0.0949366598
-0.6223327967	0.0937675476	0.0958568517	0.0958527974	0.0960575962	0.0957448600	0.0953786631	0.0956975865	0.0959803336	0.0956139345	0.0957981279
-0.5819287563	0.0945672611	0.0965710364	0.0965691014	0.0968608593	0.0963724122	0.0961374672	0.0965441423	0.0967262380	0.0962822374	0.0964584827
-0.5415247159	0.0950333585	0.0969434608	0.0970252329	0.0973189948	0.0969364205	0.0965380039	0.0968797886	0.0973775183	0.0966256093	0.0970360144
-0.5011206755	0.0957740054	0.0973987445	0.0975041293	0.0978238940	0.0974720848	0.0970146998	0.0975802180	0.0977252526	0.0972667110	0.0974516644
-0.4607166351	0.0959383930	0.0977997311	0.0977806372	0.0983454347	0.0979324212	0.0976447096	0.0977772537	0.0982807364	0.0977299240	0.0980314914
-0.4203125947	0.0959866929	0.0982683351	0.0983212203	0.0986403162	0.0980853597	0.0977862607	0.0983068091	0.0983640444	0.0980620138	0.0984364901
-0.3799085543	0.0963564096	0.0984377230	0.0985194496	0.0989132331	0.0984272072	0.0980671426	0.0986212183	0.0988735842	0.0982892505	0.0987807174
-0.3395045139	0.0965750279	0.0986009097	0.0986297728	0.0991187039	0.0986870997	0.0984508477	0.0987508758	0.0992602798	0.0986448460	0.0988685191
-0.2991004735	0.0969343413	0.0989432342	0.0990244452	0.0996578628	0.0992266287	0.0987429696	0.0991736616	0.0997012235	0.0989949482	0.0993824567
-0.2586964331	0.0972733463	0.0991537771	0.0992003643	0.0995059223	0.0994296708	0.0988222272	0.0995187553	0.0997116933	0.0991157197	0.0993577431
-0.2182923927	0.0973924729	0.0992223539	0.0993806872	0.0996189130	0.0996965573	0.0990165457	0.0997076291	0.0996059518	0.0997112368	0.0995895917
-0.1778883523	0.0974037205	0.0995322831	0.0996730950	0.0998526514	0.0997326433	0.0994550618	0.0997495454	0.1001165721	0.0997050347	0.0997153654
-0.1374843119	0.0977490132	0.0996002185	0.0996992708	0.0999421244	0.0999408863	0.0994494299	0.0998250775	0.1004212601	0.0998530096	0.0997357577
-0.0970802715	0.0978957933	0.0996148730	0.0999937619	0.1001098937	0.1000645259	0.0994459610	0.0999604782	0.1004790923	0.1001618016	0.0997642697
-0.0566762311	0.0975797437	0.0996834846	0.1000449203	0.1000729123	0.1000862269	0.0992074868	0.0999292110	0.1006016228	0.0998499951	0.0997479896
-0.0162721907	0.0977190556	0.0996144520	0.0997433029	0.1004326126	0.1003540666	0.0995966846	0.0999146439	0.1005755854	0.0996968017	0.0996251201
0.0241318497	0.0978920015	0.0996912150	0.1000590275	0.1002510868	0.1002024217	0.0996363076	0.0999504415	0.1004581105	0.0998130077	0.0998309522
0.0645358901	0.0977303694	0.0994603688	0.1000027188	0.1001272892	0.1002622538	0.0995363930	0.0998528424	0.1003295054	0.0999580861	0.0999820351
0.1049399305	0.0975870653	0.0997078211	0.0999630686	0.1001295843	0.1001050345	0.0996252674	0.0997459214	0.1004769157	0.0997701747	0.0998705359
0.1453439709	0.0974553076	0.0994318268	0.0997718197	0.1000433961	0.0997652183	0.0993296514	0.0996558414	0.1002723759	0.0995971477	0.0997926464
0.1857480113	0.0974078055	0.0994977738	0.0996614726	0.0998964203	0.0996827807	0.0991915352	0.0997176055	0.1003358000	0.0994598245	0.0996120105
0.2261520517	0.0973014084	0.0992226435	0.0992386869	0.0997445894	0.0994875906	0.0990164669	0.0996918652	0.0998787586	0.0993030338	0.0994083900
0.2665560921	0.0971028818	0.0992070044	0.0991219060	0.0996963439	0.0993533206	0.0989795243	0.0992341111	0.0998411626	0.0991502647	0.0992072916
0.3069601325	0.0968986243	0.0989762909	0.0987482414	0.0992377357	0.0989601541	0.0987417523	0.0991222764	0.0994997637	0.0988161686	0.0989851960
0.3473641729	0.0965828715	0.0990261988	0.0985545076	0.0990280480	0.0986109140	0.0987276319	0.0987691097	0.0994577957	0.0987678698	0.0987498744
0.3877682134	0.0963396399	0.0982840968	0.0982894627	0.0988753941	0.0983522726	0.0982553878	0.0983679784	0.0988919898	0.0985035885	0.0984427431
0.4281722538	0.0961039228	0.0982684358	0.0980460038	0.0983524133	0.0978355449	0.0978792752	0.0980032505	0.0985667689	0.0983044331	0.0982649105
0.4685762942	0.0958964693	0.0977678421	0.0976709665	0.0978204297	0.0976023456	0.0975232488	0.0977836773	0.0984385813	0.0978360297	0.0977812151
0.5089803346	0.0954874742	0.0975832385	0.0971781221	0.0978146616	0.0971949158	0.0970926898	0.0972673497	0.0979021396	0.0973430495	0.0973720359
0.5493843750	0.0950176329	0.0970697748	0.0968226786	0.0972956065	0.0969542451	0.0969738670	0.0968086158	0.0974755270	0.0968874651	0.0971380728
0.5897884154	0.0946510867	0.0964014307	0.0962935043	0.0968756877	0.0963457133	0.0966811934	0.0963653362	0.0968242496	0.0964257446	0.0965513272
0.6301924558	0.0940656309	0.0957612645	0.0958548663	0.0960735307	0.0956911635	0.0961837557	0.0959633849	0.0965696233	0.0958616679	0.0960223583
0.6705964962	0.0938661892	0.0956954840	0.0952455850	0.0957164934	0.0952751469	0.0955969825	0.0954694613	0.0958486861	0.0954548923	0.0953540637
0.7110005366	0.0932029025	0.0949231473	0.0945552613	0.0952514034	0.0947903261	0.0949355085	0.0948368080	0.0953380630	0.0948030697	0.0949319092
0.7514045770	0.0930188141	0.0944742163	0.0942319851	0.0945208992	0.0943037236	0.0942510010	0.0943700086	0.0947761783	0.0941467149	0.0944109961
0.7918086174	0.0924781004	0.0935946496	0.0935270176	0.0942110589	0.0936317395	0.0939159402	0.0938434737	0.0942904367	0.0936688090	0.0935057091
0.8322126578	0.0922234738	0.0931445057	0.0928316916	0.0934467468	0.0929611503	0.0929874958	0.0930767222	0.0934605698	0.0930622520	0.0928814184
0.8726166982	0.0914872849	0.0923605401	0.0921324000	0.0926144959	0.0921954436	0.0925479984	0.0922726983	0.0927260134	0.0922990009	0.0922727758
0.9130207386	0.0910685274	0.0918584024	0.0914112825	0.0920465341	0.0916129870	0.0916913650	0.0916783559	0.0921523037	0.0916342759	0.0915191383
0.9534247790	0.0905938005	0.0908471694	0.0907799688	0.0909904955	0.0909270782	0.0912358833	0.0909925641	0.0913881729	0.0908928798	0.0907851060
0.9938288194	0.0899673498	0.0902543760	0.0899802350	0.0906270406	0.0902222973	0.0902685213	0.0903042666	0.0906552599	0.0901351170	0.0902940135
1.0342328598	0.0890484998	0.0891426418	0.0891310335	0.0894471292	0.0896708320	0.0895550726	0.0895081951	0.0899512870	0.0892913956	0.0890457767
1.0746369002	0.0881702131	0.0884338979	0.0880256515	0.0886790175	0.0886995510	0.0886815958	0.0883997230	0.0891797546	0.0884360297	0.0884738008
1.1150409406	0.0874357195	0.0875781327	0.0873464171	0.0878151755	0.0876804266	0.0877808242	0.0876871400	0.0882666625	0.0874257182	0.0874707282
1.1554449810	0.0864389763	0.0864842973	0.0863774188	0.0868403549	0.0868486682	0.0867357033	0.0866146949	0.0872932328	0.0866961441	0.0865806033
1.1958490214	0.0852725362	0.0856232383	0.0854058791	0.0860819180	0.0857186662	0.0858853630	0.0858448566	0.0863784375	0.0857443386	0.0855157855
1.2362530618	0.0842110015	0.0848455256	0.0844417551	0.0851051455	0.0848256891	0.0847624870	0.0850213437	0.0855279599	0.0848238339	0.0844690007
1.2766571022	0.0833635136	0.0834446842	0.0833872061	0.0838072596	0.0837577550	0.0835316881	0.0838708766	0.0843376550	0.0836217254	0.0836847535
1.3170611426	0.0823329397	0.0826211017	0.0823436782	0.0829049094	0.0827378868	0.0825835513	0.0827937279	0.0834198508	0.0824724070	0.0822401972
1.3574651831	0.0813800190	0.0813175667	0.0814417055	0.0814088802	0.0817692790	0.0814023121	0.0815586734	0.0824025707	0.0814879423	0.0813608554
1.3978692235	0.0802035289	0.0802828381	0.0801736602	0.0805790595	0.0805402285	0.0803217795	0.0805186961	0.0810669945	0.0802712812	0.0802466782
1.4382732639	0.0789816684	0.0792975586	0.0792420360	0.0793190482	0.0795428837	0.0791965630	0.0793627205	0.0797033825	0.0790925058	0.0790598902
1.4786773043	0.0777368713	0.0779856210	0.0780229772	0.0782363432	0.0782608488	0.0780324344	0.0783440901	0.0785598954	0.0780579059	0.0778589719
1.5190813447	0.0766626450	0.0765962915	0.0768740665	0.0771975515	0.0770754336	0.0769258892	0.0769555096	0.0771749524	0.0767355124	0.0767761000
1.5594853851	0.0755751484	0.0756132616	0.0757401999	0.0757877711	0.0758617242	0.0758113660	0.0758762916	0.0760536200	0.0754313008	0.0753576829
1.5998894255	0.0742343077	0.0742289765	0.0743976383	0.0744590782	0.0744942036	0.0743306149	0.0746380900	0.0745926535	0.0742734969	0.0738386775
1.6402934659	0.0729339744	0.0727896045	0.0733765133	0.0731421933	0.0731452181	0.0732335881	0.0733690884	0.0731270560	0.0728339150	0.0726440082
1.6806975063	0.0717381972	0.0714924406	0.0716851298	0.0718508967	0.0720508368	0.0717485569	0.0720255055	0.0721622925	0.0716580795	0.0713827430
1.7211015467	0.0701761639	0.0701965482	0.0703911056	0.0704685564	0.0706126537	0.0701243665	0.0704890009	0.0705468714	0.0704856511	0.0700576347
1.7615055871	0.0687927951	0.0688181711	0.0688512866	0.0687815633	0.0689000477	0.0687433070	0.0689233468	0.0690407583	0.0687771956	0.0684704991
1.8019096275	0.0672350444	0.0672283170	0.0673662210	0.0676235990	0.0677068468	0.0674272980	0.0673266677	0.0675602626	0.0674700627	0.0670868043
1.8423136679	0.0658107530	0.0658990295	0.0658328363	0.0660254236	0.0662308975	0.0656588623	0.0660482495	0.0660941498	0.0659831196	0.0655782576
1.8827177083	0.0643427499	0.0645446430	0.0641409260	0.0646044659	0.0645786937	0.0643080211	0.0646093776	0.0646486243	0.0646066269	0.0642576633
1.9231217487	0.0626607383	0.0628300709	0.0626875612	0.0630413160	0.0632235886	0.0626711308	0.0629463030	0.0630463375	0.0628986916	0.0625886929
1.9635257891	0.0611725662	0.0615155467	0.0612317336	0.0615478970	0.0618073857	0.0611444689	0.0615496227	0.0616443966	0.0614011337	0.0610995260
2.0039298295	0.0596450164	0.0597071748	0.0595502166	0.0599847913	0.0598935722	0.0594037079	0.0600292220	0.0601516583	0.0597434178	0.0595561271
2.0443338699	0.0580015006	0.0581579760	0.0578078652	0.0583438162	0.0585281117	0.0580131308	0.0582463489	0.0582084098	0.0580856940	0.0578883890
2.0847379103	0.0563597746	0.0566945150	0.0564444217	0.0566732271	0.0566736659	0.0563136882	0.0566285726	0.0565824887	0.0565409389	0.0562944643
